well_id	sample_id	fact	name_long	cells	dark
N01	D02_A1.1_A05_2	lowP_A	Specimen_002_N1_N01_347.fcs	10660	310
N02	D02_A1.1_A05_2	lowP_B	Specimen_002_N2_N02_348.fcs	10725	298
N03	F05_A3_H05_1	lowP_A	Specimen_001_N3_N03_261.fcs	5581	4278
N04	F05_A3_H05_1	lowP_B	Specimen_001_N4_N04_262.fcs	5996	4309
N05	MJM36_MATalpha	lowP_A	Specimen_001_N5_N05_263.fcs	5924	3874
N06	MJM36_MATalpha	lowP_B	Specimen_001_N6_N06_264.fcs	6820	4692
N07	H05_A1.1_D12_1	lowP_A	Specimen_001_N7_N07_265.fcs	6347	2862
N08	H05_A1.1_D12_1	lowP_B	Specimen_001_N8_N08_266.fcs	6399	3040
N09	MJM64_MATa	lowP_A	Specimen_001_N9_N09_267.fcs	6359	3100
N10	MJM64_MATa	lowP_B	Specimen_001_N10_N10_268.fcs	6445	2968
N11	C06_A1.1_A10_1	lowP_A	Specimen_001_N11_N11_269.fcs	7493	1982
N12	C06_A1.1_A10_1	lowP_B	Specimen_001_N12_N12_270.fcs	7675	3231
N13	MJM36_MATalpha	lowP_A	Specimen_001_N13_N13_271.fcs	7057	5086
N14	MJM36_MATalpha	lowP_B	Specimen_001_N14_N14_272.fcs	7373	5335
N15	E06_A1.1_H05_1	lowP_A	Specimen_001_N15_N15_273.fcs	6872	2764
N16	E06_A1.1_H05_1	lowP_B	Specimen_001_N16_N16_274.fcs	6906	3181
N17	MJM64_MATa	lowP_A	Specimen_001_N17_N17_275.fcs	6288	3781
N18	MJM64_MATa	lowP_B	Specimen_001_N18_N18_276.fcs	5922	3433
N19	G06_A3_E01_1	lowP_A	Specimen_001_N19_N19_277.fcs	6838	6147
N20	G06_A3_E01_1	lowP_B	Specimen_001_N20_N20_278.fcs	6941	6230
N21	REF	lowP_A	Specimen_001_N21_N21_279.fcs	9230	79
N22	REF	lowP_B	Specimen_001_N22_N22_280.fcs	8518	83
N23	D05_A1.1_C12_2	lowP_A	Specimen_003_N23_N23_379.fcs	8580	5147
N24	D05_A1.1_C12_2	lowP_B	Specimen_003_N24_N24_380.fcs	6685	3951
O01	BLANK	SC37_A	Specimen_002_O1_O01_349.fcs	168	6
O02	BLANK	SC37_B	Specimen_002_O2_O02_350.fcs	6	4
O03	F05_A3_H05_2	SC37_A	Specimen_001_O3_O03_281.fcs	6468	4704
O04	F05_A3_H05_2	SC37_B	Specimen_001_O4_O04_282.fcs	6883	5387
O05	MJM36_MATalpha	SC37_A	Specimen_001_O5_O05_283.fcs	6922	3446
O06	MJM36_MATalpha	SC37_B	Specimen_001_O6_O06_284.fcs	3564	2096
O07	H05_A1.1_D12_2	SC37_A	Specimen_001_O7_O07_285.fcs	6342	1600
O08	H05_A1.1_D12_2	SC37_B	Specimen_001_O8_O08_286.fcs	3755	1074
O09	MJM64_MATa	SC37_A	Specimen_001_O9_O09_287.fcs	6298	2377
O10	MJM64_MATa	SC37_B	Specimen_001_O10_O10_288.fcs	3463	1074
O11	C06_A1.1_A10_2	SC37_A	Specimen_001_O11_O11_289.fcs	6401	451
O12	C06_A1.1_A10_2	SC37_B	Specimen_001_O12_O12_290.fcs	3907	246
O13	MJM36_MATalpha	SC37_A	Specimen_001_O13_O13_291.fcs	6871	3634
O14	MJM36_MATalpha	SC37_B	Specimen_001_O14_O14_292.fcs	4796	2695
O15	E06_A1.1_H05_2	SC37_A	Specimen_001_O15_O15_293.fcs	6205	462
O16	E06_A1.1_H05_2	SC37_B	Specimen_001_O16_O16_294.fcs	3498	298
O17	MJM64_MATa	SC37_A	Specimen_001_O17_O17_295.fcs	6783	2215
O18	MJM64_MATa	SC37_B	Specimen_001_O18_O18_296.fcs	4140	1387
O19	G06_A3_E01_2	SC37_A	Specimen_001_O19_O19_297.fcs	8938	5234
O20	G06_A3_E01_2	SC37_B	Specimen_001_O20_O20_298.fcs	5962	3835
O21	REF	SC37_A	Specimen_001_O21_O21_299.fcs	7275	344
O22	REF	SC37_B	Specimen_001_O22_O22_300.fcs	4264	208
O23	REF	SC37_A	Specimen_003_O23_O23_381.fcs	5637	341
O24	REF	SC37_B	Specimen_003_O24_O24_382.fcs	4511	179
P01	BLANK	lowP_A	Specimen_002_P1_P01_351.fcs	6	4
P02	BLANK	lowP_B	Specimen_002_P2_P02_352.fcs	14	14
P03	F05_A3_H05_2	lowP_A	Specimen_001_P3_P03_301.fcs	810	805
P04	F05_A3_H05_2	lowP_B	Specimen_001_P4_P04_302.fcs	936	894
P05	MJM36_MATalpha	lowP_A	Specimen_001_P5_P05_303.fcs	6684	4464
P06	MJM36_MATalpha	lowP_B	Specimen_001_P6_P06_304.fcs	7789	5093
P07	H05_A1.1_D12_2	lowP_A	Specimen_001_P7_P07_305.fcs	6900	2466
P08	H05_A1.1_D12_2	lowP_B	Specimen_001_P8_P08_306.fcs	7072	2075
P09	MJM64_MATa	lowP_A	Specimen_001_P9_P09_307.fcs	5778	3188
P10	MJM64_MATa	lowP_B	Specimen_001_P10_P10_308.fcs	6392	3344
P11	C06_A1.1_A10_2	lowP_A	Specimen_001_P11_P11_309.fcs	6918	2359
P12	C06_A1.1_A10_2	lowP_B	Specimen_001_P12_P12_310.fcs	7670	2289
P13	MJM36_MATalpha	lowP_A	Specimen_001_P13_P13_311.fcs	6267	4278
P14	MJM36_MATalpha	lowP_B	Specimen_001_P14_P14_312.fcs	7593	5288
P15	E06_A1.1_H05_2	lowP_A	Specimen_001_P15_P15_313.fcs	7207	3247
P16	E06_A1.1_H05_2	lowP_B	Specimen_001_P16_P16_314.fcs	6795	2597
P17	MJM64_MATa	lowP_A	Specimen_001_P17_P17_315.fcs	6693	3541
P18	MJM64_MATa	lowP_B	Specimen_001_P18_P18_316.fcs	7079	3605
P19	G06_A3_E01_2	lowP_A	Specimen_001_P19_P19_317.fcs	7848	6006
P20	G06_A3_E01_2	lowP_B	Specimen_001_P20_P20_318.fcs	8186	6846
P21	REF	lowP_A	Specimen_001_P21_P21_319.fcs	9750	72
P22	REF	lowP_B	Specimen_001_P22_P22_320.fcs	8475	60
P23	REF	lowP_A	Specimen_003_P23_P23_383.fcs	10583	63
P24	REF	lowP_B	Specimen_003_P24_P24_384.fcs	9284	37
