well_id	sample_id	fact	name_long	cells	dark
N01	D02_A1.1_A05_2	lowP_A	Specimen_002_N1_N01_347.fcs	5560	3505
N02	D02_A1.1_A05_2	lowP_B	Specimen_002_N2_N02_348.fcs	4819	2963
N03	F05_A3_H05_1	lowP_A	Specimen_001_N3_N03_261.fcs	3808	2956
N04	F05_A3_H05_1	lowP_B	Specimen_001_N4_N04_262.fcs	4218	3184
N05	MJM36_MATalpha	lowP_A	Specimen_001_N5_N05_263.fcs	6108	4514
N06	MJM36_MATalpha	lowP_B	Specimen_001_N6_N06_264.fcs	6153	4699
N07	H05_A1.1_D12_1	lowP_A	Specimen_001_N7_N07_265.fcs	6199	4259
N08	H05_A1.1_D12_1	lowP_B	Specimen_001_N8_N08_266.fcs	5818	4017
N09	MJM64_MATa	lowP_A	Specimen_001_N9_N09_267.fcs	5460	3845
N10	MJM64_MATa	lowP_B	Specimen_001_N10_N10_268.fcs	5141	3831
N11	C06_A1.1_A10_1	lowP_A	Specimen_001_N11_N11_269.fcs	5779	3853
N12	C06_A1.1_A10_1	lowP_B	Specimen_001_N12_N12_270.fcs	5603	3795
N13	MJM36_MATalpha	lowP_A	Specimen_001_N13_N13_271.fcs	6497	4990
N14	MJM36_MATalpha	lowP_B	Specimen_001_N14_N14_272.fcs	6360	4892
N15	E06_A1.1_H05_1	lowP_A	Specimen_001_N15_N15_273.fcs	5297	3654
N16	E06_A1.1_H05_1	lowP_B	Specimen_001_N16_N16_274.fcs	4483	3145
N17	MJM64_MATa	lowP_A	Specimen_001_N17_N17_275.fcs	5227	4084
N18	MJM64_MATa	lowP_B	Specimen_001_N18_N18_276.fcs	5113	4091
N19	G06_A3_E01_1	lowP_A	Specimen_001_N19_N19_277.fcs	6120	5481
N20	G06_A3_E01_1	lowP_B	Specimen_001_N20_N20_278.fcs	5960	5385
N21	REF	lowP_A	Specimen_001_N21_N21_279.fcs	7635	13
N22	REF	lowP_B	Specimen_001_N22_N22_280.fcs	7227	12
N23	D05_A1.1_C12_2	lowP_A	Specimen_003_N23_N23_379.fcs	7422	5558
N24	D05_A1.1_C12_2	lowP_B	Specimen_003_N24_N24_380.fcs	6202	4769
O01	BLANK	SC37_A	Specimen_002_O1_O01_349.fcs	26	7
O02	BLANK	SC37_B	Specimen_002_O2_O02_350.fcs	3	2
O03	F05_A3_H05_2	SC37_A	Specimen_001_O3_O03_281.fcs	11044	8801
O04	F05_A3_H05_2	SC37_B	Specimen_001_O4_O04_282.fcs	9142	7308
O05	MJM36_MATalpha	SC37_A	Specimen_001_O5_O05_283.fcs	8987	6873
O06	MJM36_MATalpha	SC37_B	Specimen_001_O6_O06_284.fcs	7318	5687
O07	H05_A1.1_D12_2	SC37_A	Specimen_001_O7_O07_285.fcs	8154	4968
O08	H05_A1.1_D12_2	SC37_B	Specimen_001_O8_O08_286.fcs	5144	3163
O09	MJM64_MATa	SC37_A	Specimen_001_O9_O09_287.fcs	6303	3861
O10	MJM64_MATa	SC37_B	Specimen_001_O10_O10_288.fcs	3583	2355
O11	C06_A1.1_A10_2	SC37_A	Specimen_001_O11_O11_289.fcs	5613	1433
O12	C06_A1.1_A10_2	SC37_B	Specimen_001_O12_O12_290.fcs	3829	1165
O13	MJM36_MATalpha	SC37_A	Specimen_001_O13_O13_291.fcs	7806	6148
O14	MJM36_MATalpha	SC37_B	Specimen_001_O14_O14_292.fcs	6514	5012
O15	E06_A1.1_H05_2	SC37_A	Specimen_001_O15_O15_293.fcs	4663	1396
O16	E06_A1.1_H05_2	SC37_B	Specimen_001_O16_O16_294.fcs	5170	1713
O17	MJM64_MATa	SC37_A	Specimen_001_O17_O17_295.fcs	5943	3367
O18	MJM64_MATa	SC37_B	Specimen_001_O18_O18_296.fcs	4919	3011
O19	G06_A3_E01_2	SC37_A	Specimen_001_O19_O19_297.fcs	11683	8468
O20	G06_A3_E01_2	SC37_B	Specimen_001_O20_O20_298.fcs	8461	6136
O21	REF	SC37_A	Specimen_001_O21_O21_299.fcs	7426	568
O22	REF	SC37_B	Specimen_001_O22_O22_300.fcs	6913	607
O23	REF	SC37_A	Specimen_003_O23_O23_381.fcs	8959	662
O24	REF	SC37_B	Specimen_003_O24_O24_382.fcs	6977	585
P01	BLANK	lowP_A	Specimen_002_P1_P01_351.fcs	3	2
P02	BLANK	lowP_B	Specimen_002_P2_P02_352.fcs	3	1
P03	F05_A3_H05_2	lowP_A	Specimen_001_P3_P03_301.fcs	3895	2778
P04	F05_A3_H05_2	lowP_B	Specimen_001_P4_P04_302.fcs	5097	3672
P05	MJM36_MATalpha	lowP_A	Specimen_001_P5_P05_303.fcs	7238	5369
P06	MJM36_MATalpha	lowP_B	Specimen_001_P6_P06_304.fcs	7629	5705
P07	H05_A1.1_D12_2	lowP_A	Specimen_001_P7_P07_305.fcs	5892	3689
P08	H05_A1.1_D12_2	lowP_B	Specimen_001_P8_P08_306.fcs	4513	2855
P09	MJM64_MATa	lowP_A	Specimen_001_P9_P09_307.fcs	6086	4694
P10	MJM64_MATa	lowP_B	Specimen_001_P10_P10_308.fcs	5701	4518
P11	C06_A1.1_A10_2	lowP_A	Specimen_001_P11_P11_309.fcs	4682	3065
P12	C06_A1.1_A10_2	lowP_B	Specimen_001_P12_P12_310.fcs	5459	3595
P13	MJM36_MATalpha	lowP_A	Specimen_001_P13_P13_311.fcs	6375	4747
P14	MJM36_MATalpha	lowP_B	Specimen_001_P14_P14_312.fcs	6320	4836
P15	E06_A1.1_H05_2	lowP_A	Specimen_001_P15_P15_313.fcs	6177	4230
P16	E06_A1.1_H05_2	lowP_B	Specimen_001_P16_P16_314.fcs	6160	4279
P17	MJM64_MATa	lowP_A	Specimen_001_P17_P17_315.fcs	5511	4090
P18	MJM64_MATa	lowP_B	Specimen_001_P18_P18_316.fcs	4504	3377
P19	G06_A3_E01_2	lowP_A	Specimen_001_P19_P19_317.fcs	6244	5136
P20	G06_A3_E01_2	lowP_B	Specimen_001_P20_P20_318.fcs	6521	5555
P21	REF	lowP_A	Specimen_001_P21_P21_319.fcs	8156	14
P22	REF	lowP_B	Specimen_001_P22_P22_320.fcs	6559	8
P23	REF	lowP_A	Specimen_003_P23_P23_383.fcs	8664	6
P24	REF	lowP_B	Specimen_003_P24_P24_384.fcs	8607	18
