well_id	sample_id	fact	name_long	cells	dark
N19	G06_A3_E01_1	SC_A	Specimen_001_N19_N19.fcs	15510	6354
N20	G06_A3_E01_1	SC_B	Specimen_001_N20_N20.fcs	16121	6214
N21	REF	SC_A	Specimen_001_N21_N21.fcs	18189	722
N22	REF	SC_B	Specimen_001_N22_N22.fcs	22500	952
N23	D05_A1.1_C12_2	SC_A	Specimen_001_N23_N23.fcs	16403	4055
N24	D05_A1.1_C12_2	SC_B	Specimen_001_N24_N24.fcs	17578	4777
O01	BLANK	YPD_A	Specimen_001_O1_O01.fcs	22	12
O02	BLANK	YPD_B	Specimen_001_O2_O02.fcs	6	6
O03	F05_A3_H05_2	YPD_A	Specimen_001_O3_O03.fcs	22419	8113
O04	F05_A3_H05_2	YPD_B	Specimen_001_O4_O04.fcs	19364	6902
O05	MJM36_MATalpha	YPD_A	Specimen_001_O5_O05.fcs	15604	1684
O06	MJM36_MATalpha	YPD_B	Specimen_001_O6_O06.fcs	14711	1847
O07	H05_A1.1_D12_2	YPD_A	Specimen_001_O7_O07.fcs	22500	7351
O08	H05_A1.1_D12_2	YPD_B	Specimen_001_O8_O08.fcs	19176	6497
O09	MJM64_MATa	YPD_A	Specimen_001_O9_O09.fcs	22500	20400
O10	MJM64_MATa	YPD_B	Specimen_001_O10_O10.fcs	22500	20299
O11	C06_A1.1_A10_2	YPD_A	Specimen_001_O11_O11.fcs	22500	8047
O12	C06_A1.1_A10_2	YPD_B	Specimen_001_O12_O12.fcs	14803	5187
O13	MJM36_MATalpha	YPD_A	Specimen_001_O13_O13.fcs	15510	1673
O14	MJM36_MATalpha	YPD_B	Specimen_001_O14_O14.fcs	12408	1603
O15	E06_A1.1_H05_2	YPD_A	Specimen_001_O15_O15.fcs	22500	8310
O16	E06_A1.1_H05_2	YPD_B	Specimen_001_O16_O16.fcs	13350	4911
O17	MJM64_MATa	YPD_A	Specimen_001_O17_O17.fcs	22500	19810
O18	MJM64_MATa	YPD_B	Specimen_001_O18_O18.fcs	19975	17715
O19	G06_A3_E01_2	YPD_A	Specimen_001_O19_O19.fcs	22500	9350
O20	G06_A3_E01_2	YPD_B	Specimen_001_O20_O20.fcs	21526	9417
O21	REF	YPD_A	Specimen_001_O21_O21.fcs	21573	877
O22	REF	YPD_B	Specimen_001_O22_O22.fcs	14429	680
O23	REF	YPD_A	Specimen_001_O23_O23.fcs	22500	689
O24	REF	YPD_B	Specimen_001_O24_O24.fcs	15745	741
P01	BLANK	SC_A	Specimen_001_P1_P01.fcs	13	9
P02	BLANK	SC_B	Specimen_001_P2_P02.fcs	9	8
P03	F05_A3_H05_2	SC_A	Specimen_001_P3_P03.fcs	15792	4334
P04	F05_A3_H05_2	SC_B	Specimen_001_P4_P04.fcs	13254	3253
P05	MJM36_MATalpha	SC_A	Specimen_001_P5_P05.fcs	17202	1922
P06	MJM36_MATalpha	SC_B	Specimen_001_P6_P06.fcs	16074	1542
P07	H05_A1.1_D12_2	SC_A	Specimen_001_P7_P07.fcs	13959	1813
P08	H05_A1.1_D12_2	SC_B	Specimen_001_P8_P08.fcs	15651	1827
P09	MJM64_MATa	SC_A	Specimen_001_P9_P09.fcs	15886	13199
P10	MJM64_MATa	SC_B	Specimen_001_P10_P10.fcs	13160	10636
P11	C06_A1.1_A10_2	SC_A	Specimen_001_P11_P11.fcs	13536	1641
P12	C06_A1.1_A10_2	SC_B	Specimen_001_P12_P12.fcs	15275	1443
P13	MJM36_MATalpha	SC_A	Specimen_001_P13_P13.fcs	14711	1708
P14	MJM36_MATalpha	SC_B	Specimen_001_P14_P14.fcs	15134	1509
P15	E06_A1.1_H05_2	SC_A	Specimen_001_P15_P15.fcs	15087	2597
P16	E06_A1.1_H05_2	SC_B	Specimen_001_P16_P16.fcs	15792	2533
P17	MJM64_MATa	SC_A	Specimen_001_P17_P17.fcs	14946	11591
P18	MJM64_MATa	SC_B	Specimen_001_P18_P18.fcs	12477	9465
P19	G06_A3_E01_2	SC_A	Specimen_001_P19_P19.fcs	13677	4509
P20	G06_A3_E01_2	SC_B	Specimen_001_P20_P20.fcs	15980	4602
P21	REF	SC_A	Specimen_001_P21_P21.fcs	19740	760
P22	REF	SC_B	Specimen_001_P22_P22.fcs	22500	770
P23	REF	SC_A	Specimen_001_P23_P23.fcs	20962	512
P24	REF	SC_B	Specimen_001_P24_P24.fcs	22500	723
