well_id	sample_id	fact	name_long	cells	dark
N18	MJM64_MATa	SC_B	Specimen_001_N18_N18.fcs	12361	10611
N19	G06_A3_E01_1	SC_A	Specimen_001_N19_N19.fcs	13171	8666
N20	G06_A3_E01_1	SC_B	Specimen_001_N20_N20.fcs	13113	8401
N21	REF	SC_A	Specimen_001_N21_N21.fcs	22500	2046
N22	REF	SC_B	Specimen_001_N22_N22.fcs	20210	1918
N23	D05_A1.1_C12_2	SC_A	Specimen_001_N23_N23.fcs	18847	10052
N24	D05_A1.1_C12_2	SC_B	Specimen_001_N24_N24.fcs	16591	9397
O01	BLANK	YPD_A	Specimen_001_O1_O01.fcs	3	0
O02	BLANK	YPD_B	Specimen_001_O2_O02.fcs	7	7
O03	F05_A3_H05_2	YPD_A	Specimen_001_O3_O03.fcs	21103	12461
O04	F05_A3_H05_2	YPD_B	Specimen_001_O4_O04.fcs	17437	9922
O05	MJM36_MATalpha	YPD_A	Specimen_001_O5_O05.fcs	17672	4863
O06	MJM36_MATalpha	YPD_B	Specimen_001_O6_O06.fcs	18377	4649
O07	H05_A1.1_D12_2	YPD_A	Specimen_001_O7_O07.fcs	16638	9572
O08	H05_A1.1_D12_2	YPD_B	Specimen_001_O8_O08.fcs	21291	11870
O09	MJM64_MATa	YPD_A	Specimen_001_O9_O09.fcs	21902	19640
O10	MJM64_MATa	YPD_B	Specimen_001_O10_O10.fcs	22500	19885
O11	C06_A1.1_A10_2	YPD_A	Specimen_001_O11_O11.fcs	20210	13036
O12	C06_A1.1_A10_2	YPD_B	Specimen_001_O12_O12.fcs	19317	12272
O13	MJM36_MATalpha	YPD_A	Specimen_001_O13_O13.fcs	16121	4866
O14	MJM36_MATalpha	YPD_B	Specimen_001_O14_O14.fcs	15181	3958
O15	E06_A1.1_H05_2	YPD_A	Specimen_001_O15_O15.fcs	18941	12168
O16	E06_A1.1_H05_2	YPD_B	Specimen_001_O16_O16.fcs	20774	12485
O17	MJM64_MATa	YPD_A	Specimen_001_O17_O17.fcs	22500	19674
O18	MJM64_MATa	YPD_B	Specimen_001_O18_O18.fcs	22500	19400
O19	G06_A3_E01_2	YPD_A	Specimen_001_O19_O19.fcs	19176	12483
O20	G06_A3_E01_2	YPD_B	Specimen_001_O20_O20.fcs	22231	14003
O21	REF	YPD_A	Specimen_001_O21_O21.fcs	17672	809
O22	REF	YPD_B	Specimen_001_O22_O22.fcs	14429	710
O23	REF	YPD_A	Specimen_001_O23_O23.fcs	22043	754
O24	REF	YPD_B	Specimen_001_O24_O24.fcs	20116	732
P01	BLANK	SC_A	Specimen_001_P1_P01.fcs	6	4
P02	BLANK	SC_B	Specimen_001_P2_P02.fcs	3	3
P03	F05_A3_H05_2	SC_A	Specimen_001_P3_P03.fcs	17719	9225
P04	F05_A3_H05_2	SC_B	Specimen_001_P4_P04.fcs	12502	6042
P05	MJM36_MATalpha	SC_A	Specimen_001_P5_P05.fcs	17108	5868
P06	MJM36_MATalpha	SC_B	Specimen_001_P6_P06.fcs	13207	4357
P07	H05_A1.1_D12_2	SC_A	Specimen_001_P7_P07.fcs	15839	6091
P08	H05_A1.1_D12_2	SC_B	Specimen_001_P8_P08.fcs	12831	4681
P09	MJM64_MATa	SC_A	Specimen_001_P9_P09.fcs	19740	16836
P10	MJM64_MATa	SC_B	Specimen_001_P10_P10.fcs	15087	12551
P11	C06_A1.1_A10_2	SC_A	Specimen_001_P11_P11.fcs	16403	7330
P12	C06_A1.1_A10_2	SC_B	Specimen_001_P12_P12.fcs	13818	5730
P13	MJM36_MATalpha	SC_A	Specimen_001_P13_P13.fcs	13113	4923
P14	MJM36_MATalpha	SC_B	Specimen_001_P14_P14.fcs	11844	4052
P15	E06_A1.1_H05_2	SC_A	Specimen_001_P15_P15.fcs	14006	6496
P16	E06_A1.1_H05_2	SC_B	Specimen_001_P16_P16.fcs	13066	5372
P17	MJM64_MATa	SC_A	Specimen_001_P17_P17.fcs	19552	16106
P18	MJM64_MATa	SC_B	Specimen_001_P18_P18.fcs	15181	12066
P19	G06_A3_E01_2	SC_A	Specimen_001_P19_P19.fcs	17061	9344
P20	G06_A3_E01_2	SC_B	Specimen_001_P20_P20.fcs	16027	8534
P21	REF	SC_A	Specimen_001_P21_P21.fcs	22500	1831
P22	REF	SC_B	Specimen_001_P22_P22.fcs	21432	1665
P23	REF	SC_A	Specimen_001_P23_P23.fcs	22500	1646
P24	REF	SC_B	Specimen_001_P24_P24.fcs	21150	1224
