well_id_384,well_id_96,well_id_96_no0,plate_id,96_row,96_col,kk_strain_id,F1,parent,anc,env,kk_pop_id,kk_well_id,cells_t1,test_t1,cells_t2,test_t2
J19,E10,E10,plate3,E,10,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,7540,1172,4574,803
J20,E10,E10,plate4,E,10,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,6875,1784,5346,1723
J21,E11,E11,plate3,E,11,MATalpha,0,1,1,env4,MATalpha,MATalpha,5707,1617,4383,1883
J22,E11,E11,plate4,E,11,MATalpha,0,1,1,env4,MATalpha,MATalpha,4716,1256,3637,1147
J23,E12,E12,plate3,E,12,MATalpha,0,1,1,env4,MATalpha,MATalpha,5536,1550,4645,2213
J24,E12,E12,plate4,E,12,MATalpha,0,1,1,env4,MATalpha,MATalpha,5468,1500,5318,2051
K01,F01,F1,plate1,F,01,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,13758,4057,10400,3636
K02,F01,F1,plate2,F,01,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,12509,7416,8324,7238
K03,F02,F2,plate1,F,02,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,8876,2606,9020,3470
K04,F02,F2,plate2,F,02,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,9374,1878,7333,1662
K05,F03,F3,plate1,F,03,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,12976,4345,11596,5650
K06,F03,F3,plate2,F,03,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,7300,3072,6648,3814
K07,F04,F4,plate1,F,04,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,7530,2485,8431,4044
K08,F04,F4,plate2,F,04,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,10795,3858,11144,5562
K09,F05,F5,plate1,F,05,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,7679,4260,7607,5434
K10,F05,F5,plate2,F,05,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,9883,2084,7894,1982
K11,F06,F6,plate1,F,06,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,11378,3612,10807,4762
K12,F06,F6,plate2,F,06,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,10121,2695,6817,2726
K13,F07,F7,plate1,F,07,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,9558,4169,9045,6051
K14,F07,F7,plate2,F,07,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,10590,2611,7507,2862
K15,F08,F8,plate1,F,08,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,9264,2808,7064,3167
K16,F08,F8,plate2,F,08,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,10153,2025,6590,1637
K17,F09,F9,plate1,F,09,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,8714,2336,7431,2687
K18,F09,F9,plate2,F,09,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,10183,2107,6636,1681
K19,F10,F10,plate1,F,10,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,10272,2701,7553,3084
K20,F10,F10,plate2,F,10,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,9315,1669,7413,1865
K21,F11,F11,plate1,F,11,G03_a1.1_B12_1,0,1,0,env4,a1.1_B12,B12,11756,2741,7540,2877
K22,F11,F11,plate2,F,11,G03_a1.1_B12_1,0,1,0,env4,a1.1_B12,B12,9173,1423,6974,1845
K23,F12,F12,plate1,F,12,G03_a1.1_B12_1,0,1,0,env4,a1.1_B12,B12,7320,1681,7707,2894
K24,F12,F12,plate2,F,12,G03_a1.1_B12_1,0,1,0,env4,a1.1_B12,B12,8397,1156,6789,1673
L01,F01,F1,plate3,F,01,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,10186,2780,8259,3104
L02,F01,F1,plate4,F,01,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,10164,1840,7923,1433
L03,F02,F2,plate3,F,02,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,7062,1893,5833,1900
L04,F02,F2,plate4,F,02,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,9313,1293,6129,906
L05,F03,F3,plate3,F,03,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,8798,1792,6774,1640
L06,F03,F3,plate4,F,03,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,8145,1189,6859,1184
L07,F04,F4,plate3,F,04,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,6790,1458,5270,1455
L08,F04,F4,plate4,F,04,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,9986,1957,9243,2555
L09,F05,F5,plate3,F,05,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,7251,3632,6081,4574
L10,F05,F5,plate4,F,05,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,9894,1897,5579,1038
L11,F06,F6,plate3,F,06,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,8304,2176,7470,2663
L12,F06,F6,plate4,F,06,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,7123,3239,5247,2995
L13,F07,F7,plate3,F,07,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,8533,1364,5942,1120
L14,F07,F7,plate4,F,07,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,6462,896,5190,704
L15,F08,F8,plate3,F,08,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,7197,1370,4959,1058
L16,F08,F8,plate4,F,08,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,8886,1486,6975,1248
L17,F09,F9,plate3,F,09,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,9475,1688,6599,1581
L18,F09,F9,plate4,F,09,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,7843,953,6482,772
L19,F10,F10,plate3,F,10,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,7559,1179,6379,1018
L20,F10,F10,plate4,F,10,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,6670,1137,4796,831
L21,F11,F11,plate3,F,11,G03_a1.1_B12_1,0,1,0,env4,a1.1_B12,B12,6847,853,5211,970
L22,F11,F11,plate4,F,11,G03_a1.1_B12_1,0,1,0,env4,a1.1_B12,B12,13,0,21,7
L23,F12,F12,plate3,F,12,G03_a1.1_B12_1,0,1,0,env4,a1.1_B12,B12,8004,798,5735,1188
L24,F12,F12,plate4,F,12,G03_a1.1_B12_1,0,1,0,env4,a1.1_B12,B12,24,1,31,5
M01,G01,G1,plate1,G,01,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,14865,12939,13326,13121
M02,G01,G1,plate2,G,01,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,11266,3068,8809,3115
M03,G02,G2,plate1,G,02,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,11093,3525,8908,3796
M04,G02,G2,plate2,G,02,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,7577,3248,6754,4210
M05,G03,G3,plate1,G,03,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,11306,2951,8017,2478
M06,G03,G3,plate2,G,03,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,10096,1950,7503,1774
M07,G04,G4,plate1,G,04,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,10194,2929,6642,2213
M08,G04,G4,plate2,G,04,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,8465,1676,8343,1972
M09,G05,G5,plate1,G,05,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,8502,3938,7117,4668
M10,G05,G5,plate2,G,05,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,8433,1962,7784,1729
M11,G06,G6,plate1,G,06,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,10336,3600,8091,2967
M12,G06,G6,plate2,G,06,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,9445,2317,6524,2270
M13,G07,G7,plate1,G,07,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,10489,2426,7158,2138
M14,G07,G7,plate2,G,07,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,8316,4369,6552,5055
M15,G08,G8,plate1,G,08,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,9618,2372,7650,2391
M16,G08,G8,plate2,G,08,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,9273,1982,7254,2009
M17,G09,G9,plate1,G,09,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,10368,3327,6937,3190
M18,G09,G9,plate2,G,09,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,11266,2318,5997,1673
M19,G10,G10,plate1,G,10,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,10895,4278,8712,4556
M20,G10,G10,plate2,G,10,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,10902,3005,8386,3131
M21,G11,G11,plate1,G,11,B04_a1.1_A02_1,0,1,0,env4,a1.1_A02,A02,8529,2505,7138,2918
M22,G11,G11,plate2,G,11,B04_a1.1_A02_1,0,1,0,env4,a1.1_A02,A02,8897,1901,5489,1616
M23,G12,G12,plate1,G,12,B04_a1.1_A02_1,0,1,0,env4,a1.1_A02,A02,8113,1814,7552,2717
M24,G12,G12,plate2,G,12,B04_a1.1_A02_1,0,1,0,env4,a1.1_A02,A02,9521,2184,6901,2190
N01,G01,G1,plate3,G,01,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,10151,3265,7792,2834
N02,G01,G1,plate4,G,01,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,9365,1782,6149,1295
N03,G02,G2,plate3,G,02,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,8613,3978,7036,4687
N04,G02,G2,plate4,G,02,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,7489,1545,5843,1587
N05,G03,G3,plate3,G,03,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,8131,4070,7662,5719
N06,G03,G3,plate4,G,03,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,7816,1620,5871,1701
N07,G04,G4,plate3,G,04,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,7426,1783,6066,2061
N08,G04,G4,plate4,G,04,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,9085,1203,5544,749
N09,G05,G5,plate3,G,05,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,7307,4228,5962,4363
N10,G05,G5,plate4,G,05,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,7257,1242,5588,1016
N11,G06,G6,plate3,G,06,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,7916,1557,5972,1366
N12,G06,G6,plate4,G,06,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,6869,3124,5057,2781
N13,G07,G7,plate3,G,07,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,9257,1881,6850,1893
N14,G07,G7,plate4,G,07,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,6063,712,4583,418
N15,G08,G8,plate3,G,08,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,7116,1175,4426,754
N16,G08,G8,plate4,G,08,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,6695,936,5086,714
N17,G09,G9,plate3,G,09,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,9410,1906,4909,1287
N18,G09,G9,plate4,G,09,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,8723,1371,5705,886
N19,G10,G10,plate3,G,10,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,7791,5718,6315,6040
N20,G10,G10,plate4,G,10,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,6863,857,5464,642
N21,G11,G11,plate3,G,11,B04_a1.1_A02_1,0,1,0,env4,a1.1_A02,A02,6046,955,4478,1044
N22,G11,G11,plate4,G,11,B04_a1.1_A02_1,0,1,0,env4,a1.1_A02,A02,29,0,15,2
N23,G12,G12,plate3,G,12,B04_a1.1_A02_1,0,1,0,env4,a1.1_A02,A02,7563,1326,5390,1314
N24,G12,G12,plate4,G,12,B04_a1.1_A02_1,0,1,0,env4,a1.1_A02,A02,6747,857,4162,748
O01,H01,H1,plate1,H,01,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,13716,6141,9324,5017
O02,H01,H1,plate2,H,01,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,12459,4043,10610,4406
O03,H02,H2,plate1,H,02,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,17030,6055,9350,3723
O04,H02,H2,plate2,H,02,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,9632,2659,5942,1979
O05,H03,H3,plate1,H,03,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,15875,5715,10267,4600
O06,H03,H3,plate2,H,03,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,7860,1959,6393,1893
O07,H04,H4,plate1,H,04,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,13809,4327,9112,3532
O08,H04,H4,plate2,H,04,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,6197,2155,7247,3067
O09,H05,H5,plate1,H,05,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,12068,5307,8264,4315
O10,H05,H5,plate2,H,05,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,11754,4247,12464,7370
O11,H06,H6,plate1,H,06,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,17450,7891,12556,8288
O12,H06,H6,plate2,H,06,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,10899,3056,7340,2952
O13,H07,H7,plate1,H,07,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,14250,4181,8929,3374
O14,H07,H7,plate2,H,07,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,11314,3833,7319,3695
O15,H08,H8,plate1,H,08,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,11949,3939,9210,4201
O16,H08,H8,plate2,H,08,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,8804,2958,8233,3375
O17,H09,H9,plate1,H,09,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,16098,8519,12212,8901
O18,H09,H9,plate2,H,09,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,16700,6800,12190,7944
O19,H10,H10,plate1,H,10,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,12307,6142,10276,6964
O20,H10,H10,plate2,H,10,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,12860,4472,12208,7009
O21,H11,H11,plate1,H,11,BLANK,0,1,0,env4,BLANK,BLANK,10052,9979,10672,10596
O22,H11,H11,plate2,H,11,BLANK,0,1,0,env4,BLANK,BLANK,10845,10800,8510,8469
O23,H12,H12,plate1,H,12,BLANK,0,1,0,env4,BLANK,BLANK,11504,11428,11763,11731
O24,H12,H12,plate2,H,12,BLANK,0,1,0,env4,BLANK,BLANK,15782,15732,10311,10271
P01,H01,H1,plate3,H,01,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,11987,3689,8063,3252
P02,H01,H1,plate4,H,01,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,13502,3559,11696,5763
P03,H02,H2,plate3,H,02,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,8104,3710,7924,5245
P04,H02,H2,plate4,H,02,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,10157,2570,7009,1894
P05,H03,H3,plate3,H,03,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,10835,2490,8498,2288
P06,H03,H3,plate4,H,03,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,9625,2811,6771,2468
P07,H04,H4,plate3,H,04,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,10421,2571,6812,2474
P08,H04,H4,plate4,H,04,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,8854,1597,8156,1543
P09,H05,H5,plate3,H,05,B04_a1.1_A02_1,1,0,0,env4,a1.1_A02,A02,10092,2507,6502,2058
P10,H05,H5,plate4,H,05,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,9423,1733,7052,1628
P11,H06,H6,plate3,H,06,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,9133,2263,5886,1631
P12,H06,H6,plate4,H,06,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,8476,1252,5919,839
P13,H07,H7,plate3,H,07,A04_a3_G12_1,1,0,0,env4,a3_G12,G12,11390,2256,7352,1545
P14,H07,H7,plate4,H,07,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,7377,950,5234,745
P15,H08,H8,plate3,H,08,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,10031,2086,7086,1789
P16,H08,H8,plate4,H,08,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,9865,2036,6001,1444
P17,H09,H9,plate3,H,09,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,8603,2278,5891,1916
P18,H09,H9,plate4,H,09,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,9727,1689,6610,1351
P19,H10,H10,plate3,H,10,A06_a3_H07_1,1,0,0,env4,a3_H07,H07,7791,2032,5075,1628
P20,H10,H10,plate4,H,10,G03_a1.1_B12_1,1,0,0,env4,a1.1_B12,B12,9885,1684,6451,1194
P21,H11,H11,plate3,H,11,BLANK,0,1,0,env4,BLANK,BLANK,10740,10652,8612,8555
P22,H11,H11,plate4,H,11,BLANK,0,1,0,env4,BLANK,BLANK,8641,8582,8665,8622
P23,H12,H12,plate3,H,12,BLANK,0,1,0,env4,BLANK,BLANK,10856,10793,9312,9293
P24,H12,H12,plate4,H,12,BLANK,0,1,0,env4,BLANK,BLANK,10909,10871,8070,8033
