well_id	sample_id	fact	name_long	cells	dark
M15	E06_A1.1_H05_1	pH7.3_A	Specimen_001_M15_M15_253.fcs	13715	5634
M16	E06_A1.1_H05_1	pH7.3_B	Specimen_001_M16_M16_254.fcs	11471	5190
M17	MJM64_MATa	pH7.3_A	Specimen_001_M17_M17_255.fcs	19110	18566
M18	MJM64_MATa	pH7.3_B	Specimen_001_M18_M18_256.fcs	14885	14396
M19	G06_A3_E01_1	pH7.3_A	Specimen_001_M19_M19_257.fcs	15470	9918
M20	G06_A3_E01_1	pH7.3_B	Specimen_001_M20_M20_258.fcs	10718	7529
M21	REF	pH7.3_A	Specimen_001_M21_M21_259.fcs	12805	73
M22	REF	pH7.3_B	Specimen_001_M22_M22_260.fcs	9557	45
M23	D05_A1.1_C12_2	pH7.3_A	Specimen_003_M23_M23_373.fcs	16445	4083
M24	D05_A1.1_C12_2	pH7.3_B	Specimen_003_M24_M24_374.fcs	19045	5959
N01	D02_A1.1_A05_2	NaCl_A	Specimen_002_N1_N01_343.fcs	19825	3230
N02	D02_A1.1_A05_2	NaCl_B	Specimen_002_N2_N02_344.fcs	13650	2390
N03	F05_A3_H05_1	NaCl_A	Specimen_001_N3_N03_261.fcs	14365	3304
N04	F05_A3_H05_1	NaCl_B	Specimen_001_N4_N04_262.fcs	13780	3514
N05	MJM36_MATalpha	NaCl_A	Specimen_001_N5_N05_263.fcs	12285	1392
N06	MJM36_MATalpha	NaCl_B	Specimen_001_N6_N06_264.fcs	12610	1503
N07	H05_A1.1_D12_1	NaCl_A	Specimen_001_N7_N07_265.fcs	13845	2353
N08	H05_A1.1_D12_1	NaCl_B	Specimen_001_N8_N08_266.fcs	13195	2075
N09	MJM64_MATa	NaCl_A	Specimen_001_N9_N09_267.fcs	11830	9209
N10	MJM64_MATa	NaCl_B	Specimen_001_N10_N10_268.fcs	10920	8360
N11	C06_A1.1_A10_1	NaCl_A	Specimen_001_N11_N11_269.fcs	15730	1431
N12	C06_A1.1_A10_1	NaCl_B	Specimen_001_N12_N12_270.fcs	14560	792
N13	MJM36_MATalpha	NaCl_A	Specimen_001_N13_N13_271.fcs	13780	1796
N14	MJM36_MATalpha	NaCl_B	Specimen_001_N14_N14_272.fcs	12805	1553
N15	E06_A1.1_H05_1	NaCl_A	Specimen_001_N15_N15_273.fcs	14755	2063
N16	E06_A1.1_H05_1	NaCl_B	Specimen_001_N16_N16_274.fcs	12870	1836
N17	MJM64_MATa	NaCl_A	Specimen_001_N17_N17_275.fcs	9950	8394
N18	MJM64_MATa	NaCl_B	Specimen_001_N18_N18_276.fcs	10595	9077
N19	G06_A3_E01_1	NaCl_A	Specimen_001_N19_N19_277.fcs	13390	3537
N20	G06_A3_E01_1	NaCl_B	Specimen_001_N20_N20_278.fcs	11700	3294
N21	REF	NaCl_A	Specimen_001_N21_N21_279.fcs	16250	92
N22	REF	NaCl_B	Specimen_001_N22_N22_280.fcs	15600	197
N23	D05_A1.1_C12_2	NaCl_A	Specimen_003_N23_N23_375.fcs	15470	2800
N24	D05_A1.1_C12_2	NaCl_B	Specimen_003_N24_N24_376.fcs	14755	3185
O01	BLANK	pH7.3_A	Specimen_002_O1_O01_345.fcs	11	4
O02	BLANK	pH7.3_B	Specimen_002_O2_O02_346.fcs	3237	3234
O03	F05_A3_H05_2	pH7.3_A	Specimen_001_O3_O03_281.fcs	13195	6357
O04	F05_A3_H05_2	pH7.3_B	Specimen_001_O4_O04_282.fcs	6959	3804
O05	MJM36_MATalpha	pH7.3_A	Specimen_001_O5_O05_283.fcs	13325	2088
O06	MJM36_MATalpha	pH7.3_B	Specimen_001_O6_O06_284.fcs	8515	1709
O07	H05_A1.1_D12_2	pH7.3_A	Specimen_001_O7_O07_285.fcs	14235	3194
O08	H05_A1.1_D12_2	pH7.3_B	Specimen_001_O8_O08_286.fcs	11765	2422
O09	MJM64_MATa	pH7.3_A	Specimen_001_O9_O09_287.fcs	19955	18866
O10	MJM64_MATa	pH7.3_B	Specimen_001_O10_O10_288.fcs	22500	20979
O11	C06_A1.1_A10_2	pH7.3_A	Specimen_001_O11_O11_289.fcs	15925	3881
O12	C06_A1.1_A10_2	pH7.3_B	Specimen_001_O12_O12_290.fcs	13650	2674
O13	MJM36_MATalpha	pH7.3_A	Specimen_001_O13_O13_291.fcs	13542	2457
O14	MJM36_MATalpha	pH7.3_B	Specimen_001_O14_O14_292.fcs	15138	3088
O15	E06_A1.1_H05_2	pH7.3_A	Specimen_001_O15_O15_293.fcs	10205	3261
O16	E06_A1.1_H05_2	pH7.3_B	Specimen_001_O16_O16_294.fcs	11115	4753
O17	MJM64_MATa	pH7.3_A	Specimen_001_O17_O17_295.fcs	20735	19546
O18	MJM64_MATa	pH7.3_B	Specimen_001_O18_O18_296.fcs	15145	14322
O19	G06_A3_E01_2	pH7.3_A	Specimen_001_O19_O19_297.fcs	17095	8387
O20	G06_A3_E01_2	pH7.3_B	Specimen_001_O20_O20_298.fcs	14820	6929
O21	REF	pH7.3_A	Specimen_001_O21_O21_299.fcs	13975	73
O22	REF	pH7.3_B	Specimen_001_O22_O22_300.fcs	11892	117
O23	REF	pH7.3_A	Specimen_003_O23_O23_377.fcs	18265	36
O24	REF	pH7.3_B	Specimen_003_O24_O24_378.fcs	18070	69
P01	BLANK	NaCl_A	Specimen_002_P1_P01_347.fcs	12	10
P02	BLANK	NaCl_B	Specimen_002_P2_P02_348.fcs	5	3
P03	F05_A3_H05_2	NaCl_A	Specimen_001_P3_P03_301.fcs	14755	3733
P04	F05_A3_H05_2	NaCl_B	Specimen_001_P4_P04_302.fcs	15275	3462
P05	MJM36_MATalpha	NaCl_A	Specimen_001_P5_P05_303.fcs	14479	1576
P06	MJM36_MATalpha	NaCl_B	Specimen_001_P6_P06_304.fcs	15378	1618
P07	H05_A1.1_D12_2	NaCl_A	Specimen_001_P7_P07_305.fcs	15470	1605
P08	H05_A1.1_D12_2	NaCl_B	Specimen_001_P8_P08_306.fcs	15860	1708
P09	MJM64_MATa	NaCl_A	Specimen_001_P9_P09_307.fcs	12935	10798
P10	MJM64_MATa	NaCl_B	Specimen_001_P10_P10_308.fcs	12025	9765
P11	C06_A1.1_A10_2	NaCl_A	Specimen_001_P11_P11_309.fcs	16640	1878
P12	C06_A1.1_A10_2	NaCl_B	Specimen_001_P12_P12_310.fcs	13260	1902
P13	MJM36_MATalpha	NaCl_A	Specimen_001_P13_P13_311.fcs	17225	2076
P14	MJM36_MATalpha	NaCl_B	Specimen_001_P14_P14_312.fcs	16705	1832
P15	E06_A1.1_H05_2	NaCl_A	Specimen_001_P15_P15_313.fcs	16120	2795
P16	E06_A1.1_H05_2	NaCl_B	Specimen_001_P16_P16_314.fcs	15015	2402
P17	MJM64_MATa	NaCl_A	Specimen_001_P17_P17_315.fcs	10853	8760
P18	MJM64_MATa	NaCl_B	Specimen_001_P18_P18_316.fcs	14111	11024
P19	G06_A3_E01_2	NaCl_A	Specimen_001_P19_P19_317.fcs	16510	5248
P20	G06_A3_E01_2	NaCl_B	Specimen_001_P20_P20_318.fcs	13005	3731
P21	REF	NaCl_A	Specimen_001_P21_P21_319.fcs	18200	140
P22	REF	NaCl_B	Specimen_001_P22_P22_320.fcs	18798	375
P23	REF	NaCl_A	Specimen_003_P23_P23_379.fcs	19500	286
P24	REF	NaCl_B	Specimen_003_P24_P24_380.fcs	21125	407
