Name	Statistic	Cells
Specimen_001_N7_N07_265.fcs/mCherry	53	4080
Specimen_001_N8_N08_266.fcs		8376
Specimen_001_N8_N08_266.fcs/mCherry	52.1	4365
Specimen_001_N9_N09_267.fcs		8358
Specimen_001_N9_N09_267.fcs/mCherry	78.8	6588
Specimen_001_N10_N10_268.fcs		9356
Specimen_001_N10_N10_268.fcs/mCherry	73.1	6843
Specimen_001_N11_N11_269.fcs		8433
Specimen_001_N11_N11_269.fcs/mCherry	56.7	4779
Specimen_001_N12_N12_270.fcs		10205
Specimen_001_N12_N12_270.fcs/mCherry	53.9	5498
Specimen_001_N13_N13_271.fcs		9291
Specimen_001_N13_N13_271.fcs/mCherry	53.6	4979
Specimen_001_N14_N14_272.fcs		9877
Specimen_001_N14_N14_272.fcs/mCherry	50.3	4964
Specimen_001_N15_N15_273.fcs		8493
Specimen_001_N15_N15_273.fcs/mCherry	82.2	6981
Specimen_001_N16_N16_274.fcs		9490
Specimen_001_N16_N16_274.fcs/mCherry	74.9	7105
Specimen_001_N17_N17_275.fcs		8428
Specimen_001_N17_N17_275.fcs/mCherry	54.8	4621
Specimen_001_N18_N18_276.fcs		9483
Specimen_001_N18_N18_276.fcs/mCherry	49.9	4731
Specimen_001_N19_N19_277.fcs		9271
Specimen_001_N19_N19_277.fcs/mCherry	76.8	7118
Specimen_001_N20_N20_278.fcs		9629
Specimen_001_N20_N20_278.fcs/mCherry	71.5	6889
Specimen_001_N21_N21_279.fcs		9209
Specimen_001_N21_N21_279.fcs/mCherry	76.4	7035
Specimen_001_N22_N22_280.fcs		10334
Specimen_001_N22_N22_280.fcs/mCherry	69	7130
Specimen_001_O3_O03_281.fcs		4574
Specimen_001_O3_O03_281.fcs/mCherry	96	4391
Specimen_001_O4_O04_282.fcs		4148
Specimen_001_O4_O04_282.fcs/mCherry	96	3982
Specimen_001_O5_O05_283.fcs		3549
Specimen_001_O5_O05_283.fcs/mCherry	74.9	2657
Specimen_001_O6_O06_284.fcs		4447
Specimen_001_O6_O06_284.fcs/mCherry	71.2	3166
Specimen_001_O7_O07_285.fcs		4023
Specimen_001_O7_O07_285.fcs/mCherry	49.1	1974
Specimen_001_O8_O08_286.fcs		4747
Specimen_001_O8_O08_286.fcs/mCherry	45.6	2165
Specimen_001_O9_O09_287.fcs		4960
Specimen_001_O9_O09_287.fcs/mCherry	74.5	3696
Specimen_001_O10_O10_288.fcs		4499
Specimen_001_O10_O10_288.fcs/mCherry	75	3375
Specimen_001_O11_O11_289.fcs		5344
Specimen_001_O11_O11_289.fcs/mCherry	44.7	2391
Specimen_001_O12_O12_290.fcs		5616
Specimen_001_O12_O12_290.fcs/mCherry	38.9	2186
Specimen_001_O13_O13_291.fcs		5184
Specimen_001_O13_O13_291.fcs/mCherry	47.8	2478
Specimen_001_O14_O14_292.fcs		6068
Specimen_001_O14_O14_292.fcs/mCherry	43.3	2625
Specimen_001_O15_O15_293.fcs		4304
Specimen_001_O15_O15_293.fcs/mCherry	77.8	3347
Specimen_001_O16_O16_294.fcs		5114
Specimen_001_O16_O16_294.fcs/mCherry	75.9	3883
Specimen_001_O17_O17_295.fcs		4918
Specimen_001_O17_O17_295.fcs/mCherry	49.1	2416
Specimen_001_O18_O18_296.fcs		4590
Specimen_001_O18_O18_296.fcs/mCherry	45.3	2081
Specimen_001_O19_O19_297.fcs		4957
Specimen_001_O19_O19_297.fcs/mCherry	70.6	3500
Specimen_001_O20_O20_298.fcs		4284
Specimen_001_O20_O20_298.fcs/mCherry	72.4	3100
Specimen_001_O21_O21_299.fcs		4110
Specimen_001_O21_O21_299.fcs/mCherry	95.5	3925
Specimen_001_O22_O22_300.fcs		3883
Specimen_001_O22_O22_300.fcs/mCherry	95.8	3721
Specimen_001_P3_P03_301.fcs		11310
Specimen_001_P3_P03_301.fcs/mCherry	98.5	11138
Specimen_001_P4_P04_302.fcs		11439
Specimen_001_P4_P04_302.fcs/mCherry	98.3	11240
Specimen_001_P5_P05_303.fcs		9555
Specimen_001_P5_P05_303.fcs/mCherry	76.7	7325
Specimen_001_P6_P06_304.fcs		10335
Specimen_001_P6_P06_304.fcs/mCherry	76.1	7870
Specimen_001_P7_P07_305.fcs		10010
Specimen_001_P7_P07_305.fcs/mCherry	55.1	5515
Specimen_001_P8_P08_306.fcs		9153
Specimen_001_P8_P08_306.fcs/mCherry	52.5	4804
Specimen_001_P9_P09_307.fcs		9360
Specimen_001_P9_P09_307.fcs/mCherry	72.6	6798
Specimen_001_P10_P10_308.fcs		10075
Specimen_001_P10_P10_308.fcs/mCherry	71	7152
Specimen_001_P11_P11_309.fcs		9159
Specimen_001_P11_P11_309.fcs/mCherry	56.9	5212
Specimen_001_P12_P12_310.fcs		10199
Specimen_001_P12_P12_310.fcs/mCherry	54.5	5557
Specimen_001_P13_P13_311.fcs		9880
Specimen_001_P13_P13_311.fcs/mCherry	58.4	5767
Specimen_001_P14_P14_312.fcs		10845
Specimen_001_P14_P14_312.fcs/mCherry	52.6	5704
Specimen_001_P15_P15_313.fcs		9794
Specimen_001_P15_P15_313.fcs/mCherry	73.9	7239
Specimen_001_P16_P16_314.fcs		10920
Specimen_001_P16_P16_314.fcs/mCherry	73.7	8049
Specimen_001_P17_P17_315.fcs		10205
Specimen_001_P17_P17_315.fcs/mCherry	56.4	5751
Specimen_001_P18_P18_316.fcs		10985
Specimen_001_P18_P18_316.fcs/mCherry	54.8	6015
Specimen_001_P19_P19_317.fcs		9944
Specimen_001_P19_P19_317.fcs/mCherry	74.6	7414
Specimen_001_P20_P20_318.fcs		10396
Specimen_001_P20_P20_318.fcs/mCherry	70.9	7374
Specimen_001_P21_P21_319.fcs		10595
Specimen_001_P21_P21_319.fcs/mCherry	98.3	10412
Specimen_001_P22_P22_320.fcs		12415
Specimen_001_P22_P22_320.fcs/mCherry	98.5	12224
