clone_id,env,regime,anc,ref,kk_pop_id,fitness_gain_avg,fitness_gain_sd,env_group_mean,mc_gain,multi_count,single_count,tot_hits,pop_id
D05_A1.1_C12_2,SC37C,asexual,0,0,a1.1_C12,-0.0817161138263003,0.0005869659973666,-0.06669518684995192,-0.015020926976348381,12,26,38,D05_A1.1_C12
D05_A1.1_C12_2,YPD,asexual,0,0,a1.1_C12,-0.0052699643222491,0.0021838145178833,-0.007296789617243259,0.0020268252949941588,12,26,38,D05_A1.1_C12
D06_A1.1_H11_1,lowP,asexual,0,0,a1.1_H11,-0.0234725765856825,0.0138347510219338,-0.06593941004154427,0.042466833455861774,13,14,27,D06_A1.1_H11
D06_A1.1_H11_1,SC_0.2M_NaCl,asexual,0,0,a1.1_H11,0.0259817606833057,0.005761722980465,-0.021914136913430138,0.047895897596735834,13,14,27,D06_A1.1_H11
D06_A1.1_H11_1,SC_pH7.3,asexual,0,0,a1.1_H11,0.0705533938292457,0.0198571954103796,0.029968819668503028,0.04058457416074268,13,14,27,D06_A1.1_H11
D06_A1.1_H11_1,SC30C,asexual,0,0,a1.1_H11,-0.0231629376038349,0.0010995921382292,-0.05714336091062842,0.03398042330679352,13,14,27,D06_A1.1_H11
D06_A1.1_H11_1,SC37C,asexual,0,0,a1.1_H11,-0.0219035706677703,0.0105212472275646,-0.06669518684995192,0.044791616182181616,13,14,27,D06_A1.1_H11
D06_A1.1_H11_1,YPD,asexual,0,0,a1.1_H11,0.0059712036522919,0.0021071495196527,-0.007296789617243259,0.013267993269535159,13,14,27,D06_A1.1_H11
D06_A1.1_H11_2,lowP,asexual,0,0,a1.1_H11,-0.0180502092418142,0.0039547164409117,-0.06593941004154427,0.04788920079973007,11,15,26,D06_A1.1_H11
D06_A1.1_H11_2,SC_0.2M_NaCl,asexual,0,0,a1.1_H11,0.0069611076460761,0.0091021220890218,-0.021914136913430138,0.028875244559506238,11,15,26,D06_A1.1_H11
D06_A1.1_H11_2,SC_pH7.3,asexual,0,0,a1.1_H11,0.0592656677361743,0.0126902073055124,0.029968819668503028,0.029296848067671275,11,15,26,D06_A1.1_H11
D06_A1.1_H11_2,SC30C,asexual,0,0,a1.1_H11,-0.019702909472494,0.0001246884444831,-0.05714336091062842,0.03744045143813442,11,15,26,D06_A1.1_H11
D06_A1.1_H11_2,SC37C,asexual,0,0,a1.1_H11,-0.0161480047417741,0.0114319485738846,-0.06669518684995192,0.05054718210817782,11,15,26,D06_A1.1_H11
D06_A1.1_H11_2,YPD,asexual,0,0,a1.1_H11,-0.0094210943649845,0.0004297388853591,-0.007296789617243259,-0.002124304747741242,11,15,26,D06_A1.1_H11
E03_A3_H03_1,lowP,sexual,0,0,a3_H03,-0.0469103753191794,0.0126308192473992,0.004241308982132484,-0.05115168430131189,9,8,17,E03_A3_H03
E03_A3_H03_1,SC_0.2M_NaCl,sexual,0,0,a3_H03,0.0124815323272153,0.0140589149405701,0.012973845153084822,-0.000492312825869522,9,8,17,E03_A3_H03
E03_A3_H03_1,SC_pH7.3,sexual,0,0,a3_H03,0.0683071608790668,0.0169646737972271,0.08577456353872868,-0.017467402659661888,9,8,17,E03_A3_H03
E03_A3_H03_1,SC30C,sexual,0,0,a3_H03,-0.0303651848024593,0.0007546618430001,-0.016458419381894417,-0.013906765420564883,9,8,17,E03_A3_H03
E03_A3_H03_1,SC37C,sexual,0,0,a3_H03,-0.0152209908562255,0.006209811033704,0.013476052238255685,-0.028697043094481185,9,8,17,E03_A3_H03
E03_A3_H03_1,YPD,sexual,0,0,a3_H03,0.0170039178321108,0.0002736443429031,0.006513714805136206,0.010490203026974594,9,8,17,E03_A3_H03
E03_A3_H03_2,lowP,sexual,0,0,a3_H03,-0.0326647542027861,0.0007522423871736,0.004241308982132484,-0.03690606318491858,10,8,18,E03_A3_H03
E03_A3_H03_2,SC_0.2M_NaCl,sexual,0,0,a3_H03,0.0030940297707936,0.0079957652456308,0.012973845153084822,-0.009879815382291223,10,8,18,E03_A3_H03
E03_A3_H03_2,SC_pH7.3,sexual,0,0,a3_H03,0.0817780579772545,0.0189486553146754,0.08577456353872868,-0.003996505561474184,10,8,18,E03_A3_H03
E03_A3_H03_2,SC30C,sexual,0,0,a3_H03,-0.025111687614154,0.013153414594462,-0.016458419381894417,-0.008653268232259582,10,8,18,E03_A3_H03
E03_A3_H03_2,SC37C,sexual,0,0,a3_H03,0.0039243319897007,0.0173841127396376,0.013476052238255685,-0.009551720248554985,10,8,18,E03_A3_H03
E03_A3_H03_2,YPD,sexual,0,0,a3_H03,0.017121798823596,0.0007145613923657,0.006513714805136206,0.010608084018459795,10,8,18,E03_A3_H03
E04_A3_G01_1,lowP,sexual,0,0,a3_G01,0.0200723719226376,0.0038019265197964,0.004241308982132484,0.015831062940505118,4,6,10,E04_A3_G01
E04_A3_G01_1,SC_0.2M_NaCl,sexual,0,0,a3_G01,-0.0084472003310664,0.005536184843112,0.012973845153084822,-0.021421045484151222,4,6,10,E04_A3_G01
E04_A3_G01_1,SC_pH7.3,sexual,0,0,a3_G01,0.0679832043939003,0.0170248721244946,0.08577456353872868,-0.017791359144828378,4,6,10,E04_A3_G01
E04_A3_G01_1,SC30C,sexual,0,0,a3_G01,-0.0082963667969745,0.0098741948669442,-0.016458419381894417,0.008162052584919918,4,6,10,E04_A3_G01
E04_A3_G01_1,SC37C,sexual,0,0,a3_G01,0.0062651788433846,0.0154612532295528,0.013476052238255685,-0.007210873394871085,4,6,10,E04_A3_G01
E04_A3_G01_1,YPD,sexual,0,0,a3_G01,0.0120578547025632,0.0057786235297302,0.006513714805136206,0.005544139897426994,4,6,10,E04_A3_G01
E04_A3_G01_2,lowP,sexual,0,0,a3_G01,0.015919801630573,0.0049632452545969,0.004241308982132484,0.011678492648440517,6,10,16,E04_A3_G01
E04_A3_G01_2,SC_0.2M_NaCl,sexual,0,0,a3_G01,0.0086237687424241,0.0003770429662764,0.012973845153084822,-0.004350076410660722,6,10,16,E04_A3_G01
E04_A3_G01_2,SC_pH7.3,sexual,0,0,a3_G01,0.0892888054511253,0.0022579704908637,0.08577456353872868,0.003514241912396618,6,10,16,E04_A3_G01
E04_A3_G01_2,SC30C,sexual,0,0,a3_G01,-0.0011345434233426,0.0023461354702618,-0.016458419381894417,0.015323875958551817,6,10,16,E04_A3_G01
E04_A3_G01_2,SC37C,sexual,0,0,a3_G01,0.0195028879274965,0.0301511825952598,0.013476052238255685,0.006026835689240815,6,10,16,E04_A3_G01
E04_A3_G01_2,YPD,sexual,0,0,a3_G01,0.0081048972328171,0.0009240402663233,0.006513714805136206,0.0015911824276808942,6,10,16,E04_A3_G01
E05_A1.1_H01_1,lowP,asexual,0,0,a1.1_H01,-0.0452410380618572,0.0034741655089084,-0.06593941004154427,0.020698371979687075,13,19,32,E05_A1.1_H01
E05_A1.1_H01_1,SC_0.2M_NaCl,asexual,0,0,a1.1_H01,-0.0203418098629989,0.0071202286634464,-0.021914136913430138,0.0015723270504312374,13,19,32,E05_A1.1_H01
E05_A1.1_H01_1,SC_pH7.3,asexual,0,0,a1.1_H01,0.0453101984549969,0.0057712713376934,0.029968819668503028,0.01534137878649387,13,19,32,E05_A1.1_H01
E05_A1.1_H01_1,SC30C,asexual,0,0,a1.1_H01,-0.0430459582836203,1.6019876115242e-05,-0.05714336091062842,0.014097402627008114,13,19,32,E05_A1.1_H01
E05_A1.1_H01_1,SC37C,asexual,0,0,a1.1_H01,-0.0195922573236863,0.0018383192990354,-0.06669518684995192,0.047102929526265616,13,19,32,E05_A1.1_H01
E05_A1.1_H01_1,YPD,asexual,0,0,a1.1_H01,0.0039163660146446,0.0052463026844187,-0.007296789617243259,0.011213155631887859,13,19,32,E05_A1.1_H01
E05_A1.1_H01_2,lowP,asexual,0,0,a1.1_H01,-0.0475006217881818,0.0072187536612369,-0.06593941004154427,0.018438788253362474,13,16,29,E05_A1.1_H01
E05_A1.1_H01_2,SC_0.2M_NaCl,asexual,0,0,a1.1_H01,-0.0157791700669704,0.0065506953816069,-0.021914136913430138,0.006134966846459738,13,16,29,E05_A1.1_H01
E05_A1.1_H01_2,SC_pH7.3,asexual,0,0,a1.1_H01,0.0513257859456921,0.0132204834759617,0.029968819668503028,0.021356966277189072,13,16,29,E05_A1.1_H01
E05_A1.1_H01_2,SC30C,asexual,0,0,a1.1_H01,-0.0402558069580343,0.0047339992119224,-0.05714336091062842,0.016887553952594114,13,16,29,E05_A1.1_H01
E05_A1.1_H01_2,SC37C,asexual,0,0,a1.1_H01,-0.0257541437651569,0.0082588561368534,-0.06669518684995192,0.040941043084795015,13,16,29,E05_A1.1_H01
E05_A1.1_H01_2,YPD,asexual,0,0,a1.1_H01,-0.0066906306546843,0.0024520805091896,-0.007296789617243259,0.0006061589625589586,13,16,29,E05_A1.1_H01
E06_A1.1_H05_1,lowP,asexual,0,0,a1.1_H05,-0.0837220026296612,0.0147819439871652,-0.06593941004154427,-0.01778259258811693,19,44,63,E06_A1.1_H05
E06_A1.1_H05_1,SC_0.2M_NaCl,asexual,0,0,a1.1_H05,-0.0213310034113664,0.0030572855463896,-0.021914136913430138,0.0005831335020637374,19,44,63,E06_A1.1_H05
E06_A1.1_H05_1,SC_pH7.3,asexual,0,0,a1.1_H05,0.0378196960878156,0.0038669666884442,0.029968819668503028,0.007850876419312574,19,44,63,E06_A1.1_H05
E06_A1.1_H05_1,SC30C,asexual,0,0,a1.1_H05,-0.0517801603109278,0.0024163737811568,-0.05714336091062842,0.005363200599700614,19,44,63,E06_A1.1_H05
E06_A1.1_H05_1,SC37C,asexual,0,0,a1.1_H05,-0.0793479294246783,0.002451654526664,-0.06669518684995192,-0.012652742574726386,19,44,63,E06_A1.1_H05
E06_A1.1_H05_1,YPD,asexual,0,0,a1.1_H05,-0.002791825481832,0.0101970632292766,-0.007296789617243259,0.004504964135411259,19,44,63,E06_A1.1_H05
E06_A1.1_H05_2,lowP,asexual,0,0,a1.1_H05,-0.08714833773341,0.0213363006797425,-0.06593941004154427,-0.021208927691865734,22,43,65,E06_A1.1_H05
E06_A1.1_H05_2,SC_0.2M_NaCl,asexual,0,0,a1.1_H05,0.0014073773918246,0.0093235145902093,-0.021914136913430138,0.023321514305254736,22,43,65,E06_A1.1_H05
E06_A1.1_H05_2,SC_pH7.3,asexual,0,0,a1.1_H05,0.033316443613383,0.0221514433322235,0.029968819668503028,0.0033476239448799704,22,43,65,E06_A1.1_H05
E06_A1.1_H05_2,SC30C,asexual,0,0,a1.1_H05,-0.0600321163429988,0.0088974423326815,-0.05714336091062842,-0.0028887554323703823,22,43,65,E06_A1.1_H05
E06_A1.1_H05_2,SC37C,asexual,0,0,a1.1_H05,-0.0991837770346233,0.0037641181828221,-0.06669518684995192,-0.03248859018467139,22,43,65,E06_A1.1_H05
E06_A1.1_H05_2,YPD,asexual,0,0,a1.1_H05,-0.01235896195054,0.0116048378544508,-0.007296789617243259,-0.005062172333296742,22,43,65,E06_A1.1_H05
F02_A1.1_A11_1,lowP,asexual,0,0,a1.1_A11,-0.117362658665095,0.0173346494925333,-0.06593941004154427,-0.05142324862355073,18,43,61,F02_A1.1_A11
F02_A1.1_A11_1,SC_0.2M_NaCl,asexual,0,0,a1.1_A11,-0.0372068004618064,0.0103113813556317,-0.021914136913430138,-0.015292663548376259,18,43,61,F02_A1.1_A11
F02_A1.1_A11_1,SC_pH7.3,asexual,0,0,a1.1_A11,0.0394689300926891,0.0249935857579687,0.029968819668503028,0.00950011042418607,18,43,61,F02_A1.1_A11
F02_A1.1_A11_1,SC30C,asexual,0,0,a1.1_A11,-0.0838988435031268,0.0221395659071053,-0.05714336091062842,-0.026755482592498388,18,43,61,F02_A1.1_A11
F02_A1.1_A11_1,SC37C,asexual,0,0,a1.1_A11,-0.0853349730590143,0.0210288099753229,-0.06669518684995192,-0.018639786209062384,18,43,61,F02_A1.1_A11
F02_A1.1_A11_1,YPD,asexual,0,0,a1.1_A11,-0.0148106539862655,0.0044750080244488,-0.007296789617243259,-0.007513864369022241,18,43,61,F02_A1.1_A11
F02_A1.1_A11_2,lowP,asexual,0,0,a1.1_A11,-0.06432605878435,0.0046068943469484,-0.06593941004154427,0.0016133512571942787,21,38,59,F02_A1.1_A11
F02_A1.1_A11_2,SC_0.2M_NaCl,asexual,0,0,a1.1_A11,-0.0529162381072799,0.017213188702287,-0.021914136913430138,-0.03100210119384976,21,38,59,F02_A1.1_A11
F02_A1.1_A11_2,SC_pH7.3,asexual,0,0,a1.1_A11,0.0066498317679389,0.002190554816371,0.029968819668503028,-0.02331898790056413,21,38,59,F02_A1.1_A11
F02_A1.1_A11_2,SC30C,asexual,0,0,a1.1_A11,-0.0624167079520953,0.0082477192265509,-0.05714336091062842,-0.005273347041466883,21,38,59,F02_A1.1_A11
F02_A1.1_A11_2,SC37C,asexual,0,0,a1.1_A11,-0.0876316419951513,0.0084995357736281,-0.06669518684995192,-0.020936455145199387,21,38,59,F02_A1.1_A11
F02_A1.1_A11_2,YPD,asexual,0,0,a1.1_A11,-0.0042387975058242,0.0024677069573355,-0.007296789617243259,0.0030579921114190587,21,38,59,F02_A1.1_A11
F03_A3_H04_1,lowP,sexual,0,0,a3_H04,0.0222391715569446,0.0092123237555926,0.004241308982132484,0.017997862574812118,13,10,23,F03_A3_H04
F03_A3_H04_1,SC_0.2M_NaCl,sexual,0,0,a3_H04,0.0145198681406408,0.0022210626425687,0.012973845153084822,0.0015460229875559773,13,10,23,F03_A3_H04
F03_A3_H04_1,SC_pH7.3,sexual,0,0,a3_H04,0.102250695214048,0.017117162273282,0.08577456353872868,0.01647613167531932,13,10,23,F03_A3_H04
F03_A3_H04_1,SC30C,sexual,0,0,a3_H04,-0.0071791701759184,0.0088457688275949,-0.016458419381894417,0.009279249205976017,13,10,23,F03_A3_H04
F03_A3_H04_1,SC37C,sexual,0,0,a3_H04,0.0325541031096737,0.0125266183608471,0.013476052238255685,0.019078050871418017,13,10,23,F03_A3_H04
F03_A3_H04_1,YPD,sexual,0,0,a3_H04,-0.0019385438897095,0.0019976428032879,0.006513714805136206,-0.008452258694845706,13,10,23,F03_A3_H04
F03_A3_H04_2,lowP,sexual,0,0,a3_H04,0.0164831050028863,0.0018742864760045,0.004241308982132484,0.012241796020753816,10,5,15,F03_A3_H04
F03_A3_H04_2,SC_0.2M_NaCl,sexual,0,0,a3_H04,0.0125230080114015,0.0041991246965044,0.012973845153084822,-0.00045083714168332213,10,5,15,F03_A3_H04
F03_A3_H04_2,SC_pH7.3,sexual,0,0,a3_H04,0.0777009641067009,0.0035648461180786,0.08577456353872868,-0.00807359943202779,10,5,15,F03_A3_H04
F03_A3_H04_2,SC30C,sexual,0,0,a3_H04,-0.0017166979189968,0.0067727202331524,-0.016458419381894417,0.014741721462897617,10,5,15,F03_A3_H04
F03_A3_H04_2,SC37C,sexual,0,0,a3_H04,0.0423044286084841,0.026938122757597,0.013476052238255685,0.028828376370228417,10,5,15,F03_A3_H04
F03_A3_H04_2,YPD,sexual,0,0,a3_H04,0.0074906077478629,0.0016637289616792,0.006513714805136206,0.0009768929427266936,10,5,15,F03_A3_H04
F04_A3_B01_1,lowP,sexual,0,0,a3_B01,-0.015737185519842,0.0063860305490739,0.004241308982132484,-0.019978494501974482,6,8,14,F04_A3_B01
F04_A3_B01_1,SC_0.2M_NaCl,sexual,0,0,a3_B01,-0.0173119261949774,0.0052308711697526,0.012973845153084822,-0.03028577134806222,6,8,14,F04_A3_B01
F04_A3_B01_1,SC_pH7.3,sexual,0,0,a3_B01,0.0332601777850949,0.0053863778870111,0.08577456353872868,-0.052514385753633784,6,8,14,F04_A3_B01
F04_A3_B01_1,SC30C,sexual,0,0,a3_B01,-0.0359394866681633,0.0081597922976808,-0.016458419381894417,-0.019481067286268885,6,8,14,F04_A3_B01
F04_A3_B01_1,SC37C,sexual,0,0,a3_B01,-0.0123640133484841,0.0114717358757405,0.013476052238255685,-0.025840065586739784,6,8,14,F04_A3_B01
F04_A3_B01_1,YPD,sexual,0,0,a3_B01,-0.0002607321045885,0.0004871139772012,0.006513714805136206,-0.006774446909724706,6,8,14,F04_A3_B01
F04_A3_B01_2,lowP,sexual,0,0,a3_B01,-0.0093445134646966,0.0047666020930578,0.004241308982132484,-0.013585822446829083,8,10,18,F04_A3_B01
F04_A3_B01_2,SC_0.2M_NaCl,sexual,0,0,a3_B01,-0.0208241569239324,0.0351704411212941,0.012973845153084822,-0.03379800207701722,8,10,18,F04_A3_B01
F04_A3_B01_2,SC_pH7.3,sexual,0,0,a3_B01,0.0213956959507673,0.0059859399624273,0.08577456353872868,-0.06437886758796138,8,10,18,F04_A3_B01
F04_A3_B01_2,SC30C,sexual,0,0,a3_B01,-0.0491711399269478,0.0089236802658517,-0.016458419381894417,-0.03271272054505338,8,10,18,F04_A3_B01
F04_A3_B01_2,SC37C,sexual,0,0,a3_B01,-0.0213261329731755,0.0243327626654968,0.013476052238255685,-0.034802185211431184,8,10,18,F04_A3_B01
F04_A3_B01_2,YPD,sexual,0,0,a3_B01,-0.0016656201071908,0.0003843157919593,0.006513714805136206,-0.008179334912327006,8,10,18,F04_A3_B01
F05_A3_H05_1,lowP,sexual,0,0,a3_H05,0.0145743120215963,0.0074782605555767,0.004241308982132484,0.010333003039463816,8,8,16,F05_A3_H05
F05_A3_H05_1,SC_0.2M_NaCl,sexual,0,0,a3_H05,0.0234738926904818,0.0036843237076702,0.012973845153084822,0.010500047537396978,8,8,16,F05_A3_H05
F05_A3_H05_1,SC_pH7.3,sexual,0,0,a3_H05,0.0975184644179158,0.0059304845239872,0.08577456353872868,0.011743900879187114,8,8,16,F05_A3_H05
F05_A3_H05_1,SC30C,sexual,0,0,a3_H05,-0.0125533560968655,0.0068697782954252,-0.016458419381894417,0.0039050632850289174,8,8,16,F05_A3_H05
F05_A3_H05_1,SC37C,sexual,0,0,a3_H05,0.0402696812222245,0.0200895595986886,0.013476052238255685,0.026793628983968813,8,8,16,F05_A3_H05
F05_A3_H05_1,YPD,sexual,0,0,a3_H05,0.0110457770268065,0.0149091190806261,0.006513714805136206,0.004532062221670293,8,8,16,F05_A3_H05
F05_A3_H05_2,SC_0.2M_NaCl,sexual,0,0,a3_H05,0.0321960031499889,0.0093934728134495,0.012973845153084822,0.019222157996904077,6,9,15,F05_A3_H05
F05_A3_H05_2,SC_pH7.3,sexual,0,0,a3_H05,0.119045891682136,0.0086392174675715,0.08577456353872868,0.03327132814340732,6,9,15,F05_A3_H05
F05_A3_H05_2,SC30C,sexual,0,0,a3_H05,-0.0295027882228348,0.0003620950063567,-0.016458419381894417,-0.013044368840940384,6,9,15,F05_A3_H05
F05_A3_H05_2,SC37C,sexual,0,0,a3_H05,0.0435197379059501,0.016508069067774,0.013476052238255685,0.030043685667694418,6,9,15,F05_A3_H05
F05_A3_H05_2,YPD,sexual,0,0,a3_H05,0.0011420786207349,0.0041445974784077,0.006513714805136206,-0.005371636184401306,6,9,15,F05_A3_H05
F06_A3_A11_1,lowP,sexual,0,0,a3_A11,0.0107477587313734,0.0067686749186494,0.004241308982132484,0.006506449749240917,7,11,18,F06_A3_A11
F06_A3_A11_1,SC_0.2M_NaCl,sexual,0,0,a3_A11,0.0289904753428188,0.0042973180354756,0.012973845153084822,0.016016630189733976,7,11,18,F06_A3_A11
F06_A3_A11_1,SC_pH7.3,sexual,0,0,a3_A11,0.098099024704692,0.021157319041006,0.08577456353872868,0.012324461165963321,7,11,18,F06_A3_A11
F06_A3_A11_1,SC30C,sexual,0,0,a3_A11,-0.0138427218058168,0.0024467456543062,-0.016458419381894417,0.002615697576077618,7,11,18,F06_A3_A11
F06_A3_A11_1,SC37C,sexual,0,0,a3_A11,0.0053993994008406,0.0208087637755982,0.013476052238255685,-0.008076652837415085,7,11,18,F06_A3_A11
F06_A3_A11_1,YPD,sexual,0,0,a3_A11,0.000550024028427,0.006955165940389,0.006513714805136206,-0.005963690776709206,7,11,18,F06_A3_A11
F06_A3_A11_2,lowP,sexual,0,0,a3_A11,0.015621080356949,0.0161270565134743,0.004241308982132484,0.011379771374816517,9,6,15,F06_A3_A11
F06_A3_A11_2,SC_0.2M_NaCl,sexual,0,0,a3_A11,0.0278189701539093,0.0116774558462028,0.012973845153084822,0.014845125000824478,9,6,15,F06_A3_A11
F06_A3_A11_2,SC_pH7.3,sexual,0,0,a3_A11,0.103367178639371,0.0159470140128346,0.08577456353872868,0.01759261510064232,9,6,15,F06_A3_A11
F06_A3_A11_2,SC30C,sexual,0,0,a3_A11,-0.0041171067404793,0.0008734891463963,-0.016458419381894417,0.012341312641415117,9,6,15,F06_A3_A11
F06_A3_A11_2,SC37C,sexual,0,0,a3_A11,0.0074910636306413,0.0293630886255464,0.013476052238255685,-0.005984988607614385,9,6,15,F06_A3_A11
F06_A3_A11_2,YPD,sexual,0,0,a3_A11,0.0108609198350655,0.0068162003164271,0.006513714805136206,0.004347205029929293,9,6,15,F06_A3_A11
G02_A1.1_H02_1,lowP,asexual,0,0,a1.1_H02,-0.0426062962187008,0.0026710437679254,-0.06593941004154427,0.02333311382284347,12,18,30,G02_A1.1_H02
G02_A1.1_H02_1,SC_0.2M_NaCl,asexual,0,0,a1.1_H02,-0.0129688930130989,0.0005255784241103,-0.021914136913430138,0.008945243900331239,12,18,30,G02_A1.1_H02
G02_A1.1_H02_1,SC_pH7.3,asexual,0,0,a1.1_H02,0.0681879239137985,0.0160348989550375,0.029968819668503028,0.03821910424529548,12,18,30,G02_A1.1_H02
G02_A1.1_H02_1,SC30C,asexual,0,0,a1.1_H02,-0.0367071089481228,0.0002183332861796,-0.05714336091062842,0.02043625196250562,12,18,30,G02_A1.1_H02
G02_A1.1_H02_1,SC37C,asexual,0,0,a1.1_H02,-0.022036227261929,0.0023091028623963,-0.06669518684995192,0.04465895958802292,12,18,30,G02_A1.1_H02
G02_A1.1_H02_1,YPD,asexual,0,0,a1.1_H02,0.0067904226327105,0.0007323339145349,-0.007296789617243259,0.014087212249953759,12,18,30,G02_A1.1_H02
G02_A1.1_H02_2,lowP,asexual,0,0,a1.1_H02,-0.0109392393320716,0.010319415322993,-0.06593941004154427,0.055000170709472676,18,38,56,G02_A1.1_H02
G02_A1.1_H02_2,SC_0.2M_NaCl,asexual,0,0,a1.1_H02,-0.0263038120905064,0.010369548014579,-0.021914136913430138,-0.0043896751770762625,18,38,56,G02_A1.1_H02
G02_A1.1_H02_2,SC_pH7.3,asexual,0,0,a1.1_H02,0.0298455628351809,0.0123847646516984,0.029968819668503028,-0.00012325683332212872,18,38,56,G02_A1.1_H02
G02_A1.1_H02_2,SC30C,asexual,0,0,a1.1_H02,-0.0133128889372279,0.0284464007870247,-0.05714336091062842,0.043830471973400516,18,38,56,G02_A1.1_H02
G02_A1.1_H02_2,SC37C,asexual,0,0,a1.1_H02,-0.0072999084260587,0.0123144810719898,-0.06669518684995192,0.059395278423893215,18,38,56,G02_A1.1_H02
G02_A1.1_H02_2,YPD,asexual,0,0,a1.1_H02,0.0083928772541164,0.0007987723886204,-0.007296789617243259,0.01568966687135966,18,38,56,G02_A1.1_H02
G03_A1.1_B12_2,lowP,asexual,0,0,a1.1_B12,-0.0581124283794753,0.0058037143175688,-0.06593941004154427,0.007826981662068973,23,52,75,G03_A1.1_B12
G03_A1.1_B12_2,SC_0.2M_NaCl,asexual,0,0,a1.1_B12,-0.0106125486642789,0.0198726218733824,-0.021914136913430138,0.011301588249151237,23,52,75,G03_A1.1_B12
G03_A1.1_B12_2,SC_pH7.3,asexual,0,0,a1.1_B12,0.0414806999222552,0.0212947689470351,0.029968819668503028,0.01151188025375217,23,52,75,G03_A1.1_B12
G03_A1.1_B12_2,SC30C,asexual,0,0,a1.1_B12,-0.0573891350129065,0.0167809167469837,-0.05714336091062842,-0.000245774102278086,23,52,75,G03_A1.1_B12
G03_A1.1_B12_2,SC37C,asexual,0,0,a1.1_B12,-0.0842897338883238,0.0210467120546439,-0.06669518684995192,-0.017594547038371877,23,52,75,G03_A1.1_B12
G03_A1.1_B12_2,YPD,asexual,0,0,a1.1_B12,-0.0086879014719424,0.0030733337545061,-0.007296789617243259,-0.0013911118546991409,23,52,75,G03_A1.1_B12
G04_A3_H09_1,lowP,sexual,0,0,a3_H09,0.0121595987951893,0.0132877731631987,0.004241308982132484,0.007918289813056817,5,5,10,G04_A3_H09
G04_A3_H09_1,SC_0.2M_NaCl,sexual,0,0,a3_H09,0.0222125713031471,0.0028425559903204,0.012973845153084822,0.00923872615006228,5,5,10,G04_A3_H09
G04_A3_H09_1,SC_pH7.3,sexual,0,0,a3_H09,0.0858676769409247,0.0218283804406505,0.08577456353872868,9.311340219601838e-05,5,5,10,G04_A3_H09
G04_A3_H09_1,SC30C,sexual,0,0,a3_H09,-0.0172904818089896,0.0049776670124987,-0.016458419381894417,-0.0008320624270951836,5,5,10,G04_A3_H09
G04_A3_H09_1,SC37C,sexual,0,0,a3_H09,0.0260873339549954,0.0362050617293085,0.013476052238255685,0.012611281716739715,5,5,10,G04_A3_H09
G04_A3_H09_1,YPD,sexual,0,0,a3_H09,0.0049732285538448,0.0015455973020365,0.006513714805136206,-0.0015404862512914059,5,5,10,G04_A3_H09
G04_A3_H09_2,lowP,sexual,0,0,a3_H09,0.0096986868962887,0.0027093406087615,0.004241308982132484,0.005457377914156215,4,3,7,G04_A3_H09
G04_A3_H09_2,SC_0.2M_NaCl,sexual,0,0,a3_H09,0.0184318670112407,0.0085576194442787,0.012973845153084822,0.005458021858155878,4,3,7,G04_A3_H09
G04_A3_H09_2,SC_pH7.3,sexual,0,0,a3_H09,0.105262865098068,0.0106059339349046,0.08577456353872868,0.01948830155933931,4,3,7,G04_A3_H09
G04_A3_H09_2,SC30C,sexual,0,0,a3_H09,-0.0203159483913134,0.0025403527619836,-0.016458419381894417,-0.0038575290094189814,4,3,7,G04_A3_H09
G04_A3_H09_2,SC37C,sexual,0,0,a3_H09,0.0126650885865897,0.0211820945352087,0.013476052238255685,-0.0008109636516659847,4,3,7,G04_A3_H09
G04_A3_H09_2,YPD,sexual,0,0,a3_H09,0.0039417281585831,0.0009182851153197,0.006513714805136206,-0.0025719866465531063,4,3,7,G04_A3_H09
G05_A1.1_E12_1,lowP,asexual,0,0,a1.1_E12,-0.0393331665628627,0.0020758649038162,-0.06593941004154427,0.026606243478681575,9,19,28,G05_A1.1_E12
G05_A1.1_E12_1,SC_0.2M_NaCl,asexual,0,0,a1.1_E12,-0.0239996650688744,0.0055332305817967,-0.021914136913430138,-0.0020855281554442613,9,19,28,G05_A1.1_E12
G05_A1.1_E12_1,SC_pH7.3,asexual,0,0,a1.1_E12,0.0587380736842496,0.0084714156031806,0.029968819668503028,0.028769254015746575,9,19,28,G05_A1.1_E12
G05_A1.1_E12_1,SC30C,asexual,0,0,a1.1_E12,-0.026862871077928,0.0058712093721978,-0.05714336091062842,0.030280489832700416,9,19,28,G05_A1.1_E12
G05_A1.1_E12_1,SC37C,asexual,0,0,a1.1_E12,0.0006611752746901,0.000305376024838,-0.06669518684995192,0.06735636212464202,9,19,28,G05_A1.1_E12
G05_A1.1_E12_1,YPD,asexual,0,0,a1.1_E12,0.0094759091894724,0.0034636617642876,-0.007296789617243259,0.01677269880671566,9,19,28,G05_A1.1_E12
G06_A3_E01_1,lowP,sexual,0,0,a3_E01,0.0251761487817552,0.0054435321676779,0.004241308982132484,0.02093483979962272,6,14,20,G06_A3_E01
G06_A3_E01_1,SC_0.2M_NaCl,sexual,0,0,a3_E01,-0.0116352825000409,0.0023137715643221,0.012973845153084822,-0.02460912765312572,6,14,20,G06_A3_E01
G06_A3_E01_1,SC_pH7.3,sexual,0,0,a3_E01,0.059653686380702,0.007899408696457,0.08577456353872868,-0.026120877158026683,6,14,20,G06_A3_E01
