"env","plate","X","kk_strain_id","kk_pop_id","kk_well_id","well_id_96","plate_id","F1","parent","anc","regime","s_hat","exclude","plate_means","fitness_gain","env_means","fitness_gain_adj","f1_unique_id"
"SC_pH7.3","1_env4",1361,"B04_a1.1_A02_1","a1.1_A02","A02","E09","1",1,0,0,"asexual",-0.0627840602841112,0,-0.00344361368825413,-0.0593404465958571,-0.0408216209105799,-0.0185188256852772,"B04_a1.1_A02_1_1_E09"
"SC_pH7.3","1_env4",1161,"A06_a3_H07_1","a3_H07","H07","A05","1",1,0,0,"sexual",-0.0332121342262726,0,-0.00344361368825413,-0.0297685205380185,-0.0408216209105799,0.0110531003725614,"A06_a3_H07_1_1_A05"
"SC_pH7.3","1_env4",1363,"B04_a1.1_A02_1","a1.1_A02","A02","E10","1",1,0,0,"asexual",-0.0227353635235041,0,-0.00344361368825413,-0.01929174983525,-0.0408216209105799,0.0215298710753299,"B04_a1.1_A02_1_1_E10"
"SC_pH7.3","1_env4",1163,"G03_a1.1_B12_1","a1.1_B12","B12","A06","1",1,0,0,"asexual",-0.0119845044177228,0,-0.00344361368825413,-0.00854089072946868,-0.0408216209105799,0.0322807301811112,"G03_a1.1_B12_1_1_A06"
"SC_pH7.3","1_env4",1165,"G03_a1.1_B12_1","a1.1_B12","B12","A07","1",1,0,0,"asexual",-0.0916323393842042,0,-0.00344361368825413,-0.0881887256959501,-0.0408216209105799,-0.0473671047853702,"G03_a1.1_B12_1_1_A07"
"SC_pH7.3","1_env4",1167,"B04_a1.1_A02_1","a1.1_A02","A02","A08","1",1,0,0,"asexual",-0.127842918400963,0,-0.00344361368825413,-0.124399304712709,-0.0408216209105799,-0.083577683802129,"B04_a1.1_A02_1_1_A08"
"SC_pH7.3","1_env4",1409,"B04_a1.1_A02_1","a1.1_A02","A02","F09","1",1,0,0,"asexual",-0.0435959171559815,0,-0.00344361368825413,-0.0401523034677274,-0.0408216209105799,0.000669317442852486,"B04_a1.1_A02_1_1_F09"
"SC_pH7.3","1_env4",1169,"B04_a1.1_A02_1","a1.1_A02","A02","A09","1",1,0,0,"asexual",-0.0379213050566558,0,-0.00344361368825413,-0.0344776913684017,-0.0408216209105799,0.00634392954217819,"B04_a1.1_A02_1_1_A09"
"SC_pH7.3","1_env4",1411,"B04_a1.1_A02_1","a1.1_A02","A02","F10","1",1,0,0,"asexual",-0.065976587006046,0,-0.00344361368825413,-0.0625329733177919,-0.0408216209105799,-0.021711352407212,"B04_a1.1_A02_1_1_F10"
"SC_pH7.3","1_env4",1171,"G03_a1.1_B12_1","a1.1_B12","B12","A10","1",1,0,0,"asexual",-0.0605069954728188,0,-0.00344361368825413,-0.0570633817845647,-0.0408216209105799,-0.0162417608739848,"G03_a1.1_B12_1_1_A10"
"SC_pH7.3","1_env4",1297,"A04_a3_G12_1","a3_G12","G12","D01","1",1,0,0,"sexual",-0.0503489167636303,0,-0.00344361368825413,-0.0469053030753762,-0.0408216209105799,-0.00608368216479631,"A04_a3_G12_1_1_D01"
"SC_pH7.3","1_env4",1217,"B04_a1.1_A02_1","a1.1_A02","A02","B09","1",1,0,0,"asexual",-0.0522940141605054,0,-0.00344361368825413,-0.0488504004722513,-0.0408216209105799,-0.00802877956167141,"B04_a1.1_A02_1_1_B09"
"SC_pH7.3","1_env4",1299,"A04_a3_G12_1","a3_G12","G12","D02","1",1,0,0,"sexual",-0.0556067733902532,0,-0.00344361368825413,-0.0521631597019991,-0.0408216209105799,-0.0113415387914192,"A04_a3_G12_1_1_D02"
"SC_pH7.3","1_env4",1219,"G03_a1.1_B12_1","a1.1_B12","B12","B10","1",1,0,0,"asexual",-0.130597675029739,0,-0.00344361368825413,-0.127154061341485,-0.0408216209105799,-0.086332440430905,"G03_a1.1_B12_1_1_B10"
"SC_pH7.3","1_env4",1301,"A04_a3_G12_1","a3_G12","G12","D03","1",1,0,0,"sexual",-0.0383896566840097,0,-0.00344361368825413,-0.0349460429957556,-0.0408216209105799,0.00587557791482429,"A04_a3_G12_1_1_D03"
"SC_pH7.3","1_env4",1303,"A06_a3_H07_1","a3_H07","H07","D04","1",1,0,0,"sexual",-0.0473190761134959,0,-0.00344361368825413,-0.0438754624252418,-0.0408216209105799,-0.00305384151466191,"A06_a3_H07_1_1_D04"
"SC_pH7.3","1_env4",1305,"A06_a3_H07_1","a3_H07","H07","D05","1",1,0,0,"sexual",-0.0311374081091174,0,-0.00344361368825413,-0.0276937944208633,-0.0408216209105799,0.0131278264897166,"A06_a3_H07_1_1_D05"
"SC_pH7.3","1_env4",1265,"B04_a1.1_A02_1","a1.1_A02","A02","C09","1",1,0,0,"asexual",-0.0346437492022696,0,-0.00344361368825413,-0.0312001355140155,-0.0408216209105799,0.00962148539656439,"B04_a1.1_A02_1_1_C09"
"SC_pH7.3","1_env4",1307,"G03_a1.1_B12_1","a1.1_B12","B12","D06","1",1,0,0,"asexual",-0.0382036099409311,0,-0.00344361368825413,-0.034759996252677,-0.0408216209105799,0.00606162465790289,"G03_a1.1_B12_1_1_D06"
"SC_pH7.3","1_env4",1267,"G03_a1.1_B12_1","a1.1_B12","B12","C10","1",1,0,0,"asexual",-0.10186436923641,0,-0.00344361368825413,-0.0984207555481559,-0.0408216209105799,-0.057599134637576,"G03_a1.1_B12_1_1_C10"
"SC_pH7.3","1_env4",1309,"G03_a1.1_B12_1","a1.1_B12","B12","D07","1",1,0,0,"asexual",-0.0337608612927172,0,-0.00344361368825413,-0.0303172476044631,-0.0408216209105799,0.0105043733061168,"G03_a1.1_B12_1_1_D07"
"SC_pH7.3","1_env4",1311,"B04_a1.1_A02_1","a1.1_A02","A02","D08","1",1,0,0,"asexual",-0.0865251672977189,0,-0.00344361368825413,-0.0830815536094648,-0.0408216209105799,-0.0422599326988849,"B04_a1.1_A02_1_1_D08"
"SC_pH7.3","1_env4",1313,"B04_a1.1_A02_1","a1.1_A02","A02","D09","1",1,0,0,"asexual",-0.132027092586094,0,-0.00344361368825413,-0.12858347889784,-0.0408216209105799,-0.08776185798726,"B04_a1.1_A02_1_1_D09"
"SC_pH7.3","1_env4",1407,"B04_a1.1_A02_1","a1.1_A02","A02","F08","1",1,0,0,"asexual",-0.0625115186004014,0,-0.00344361368825413,-0.0590679049121473,-0.0408216209105799,-0.0182462840015674,"B04_a1.1_A02_1_1_F08"
"SC_pH7.3","1_env4",1355,"G03_a1.1_B12_1","a1.1_B12","B12","E06","1",1,0,0,"asexual",-0.0333112892650716,0,-0.00344361368825413,-0.0298676755768175,-0.0408216209105799,0.0109539453337624,"G03_a1.1_B12_1_1_E06"
"SC_pH7.3","1_env4",1449,"A06_a3_H07_1","a3_H07","H07","G05","1",1,0,0,"sexual",-0.0792577388237174,0,-0.00344361368825413,-0.0758141251354633,-0.0408216209105799,-0.0349925042248834,"A06_a3_H07_1_1_G05"
"SC_pH7.3","1_env4",1357,"G03_a1.1_B12_1","a1.1_B12","B12","E07","1",1,0,0,"asexual",-0.0730536454541776,0,-0.00344361368825413,-0.0696100317659235,-0.0408216209105799,-0.0287884108553436,"G03_a1.1_B12_1_1_E07"
"SC_pH7.3","1_env4",1451,"G03_a1.1_B12_1","a1.1_B12","B12","G06","1",1,0,0,"asexual",-0.00801483887521579,0,-0.00344361368825413,-0.00457122518696166,-0.0408216209105799,0.0362503957236182,"G03_a1.1_B12_1_1_G06"
"SC_pH7.3","1_env4",1359,"B04_a1.1_A02_1","a1.1_A02","A02","E08","1",1,0,0,"asexual",-0.0942574314345807,0,-0.00344361368825413,-0.0908138177463266,-0.0408216209105799,-0.0499921968357467,"B04_a1.1_A02_1_1_E08"
"SC_pH7.3","1_env4",1441,"A06_a3_H07_1","a3_H07","H07","G01","1",1,0,0,"sexual",-0.225415860700943,0,-0.00344361368825413,-0.221972247012689,-0.0408216209105799,-0.181150626102109,"A06_a3_H07_1_1_G01"
"SC_pH7.3","1_env4",1401,"A06_a3_H07_1","a3_H07","H07","F05","1",1,0,0,"sexual",-0.0696645760105748,0,-0.00344361368825413,-0.0662209623223207,-0.0408216209105799,-0.0253993414117408,"A06_a3_H07_1_1_F05"
"SC_pH7.3","1_env4",1201,"A04_a3_G12_1","a3_G12","G12","B01","1",1,0,0,"sexual",-0.123090907618025,0,-0.00344361368825413,-0.119647293929771,-0.0408216209105799,-0.078825673019191,"A04_a3_G12_1_1_B01"
"SC_pH7.3","1_env4",1403,"G03_a1.1_B12_1","a1.1_B12","B12","F06","1",1,0,0,"asexual",-0.0526929859752652,0,-0.00344361368825413,-0.0492493722870111,-0.0408216209105799,-0.00842775137643121,"G03_a1.1_B12_1_1_F06"
"SC_pH7.3","1_env4",1203,"A04_a3_G12_1","a3_G12","G12","B02","1",1,0,0,"sexual",-0.0393324379292017,0,-0.00344361368825413,-0.0358888242409476,-0.0408216209105799,0.00493279666963229,"A04_a3_G12_1_1_B02"
"SC_pH7.3","1_env4",1405,"G03_a1.1_B12_1","a1.1_B12","B12","F07","1",1,0,0,"asexual",-0.0960296901695448,0,-0.00344361368825413,-0.0925860764812907,-0.0408216209105799,-0.0517644555707108,"G03_a1.1_B12_1_1_F07"
"SC_pH7.3","1_env4",1205,"A04_a3_G12_1","a3_G12","G12","B03","1",1,0,0,"sexual",-0.0331360119603362,0,-0.00344361368825413,-0.0296923982720821,-0.0408216209105799,0.0111292226384978,"A04_a3_G12_1_1_B03"
"SC_pH7.3","1_env4",1259,"G03_a1.1_B12_1","a1.1_B12","B12","C06","1",1,0,0,"asexual",-0.0993817987927344,0,-0.00344361368825413,-0.0959381851044803,-0.0408216209105799,-0.0551165641939004,"G03_a1.1_B12_1_1_C06"
"SC_pH7.3","1_env4",1207,"A06_a3_H07_1","a3_H07","H07","B04","1",1,0,0,"sexual",-0.0227885912754385,0,-0.00344361368825413,-0.0193449775871844,-0.0408216209105799,0.0214766433233955,"A06_a3_H07_1_1_B04"
"SC_pH7.3","1_env4",1261,"G03_a1.1_B12_1","a1.1_B12","B12","C07","1",1,0,0,"asexual",-0.0636737026059627,0,-0.00344361368825413,-0.0602300889177086,-0.0408216209105799,-0.0194084680071287,"G03_a1.1_B12_1_1_C07"
"SC_pH7.3","1_env4",1209,"A06_a3_H07_1","a3_H07","H07","B05","1",1,0,0,"sexual",-0.102317130220707,0,-0.00344361368825413,-0.0988735165324529,-0.0408216209105799,-0.058051895621873,"A06_a3_H07_1_1_B05"
"SC_pH7.3","1_env4",1263,"B04_a1.1_A02_1","a1.1_A02","A02","C08","1",1,0,0,"asexual",-0.117161283630866,0,-0.00344361368825413,-0.113717669942612,-0.0408216209105799,-0.072896049032032,"B04_a1.1_A02_1_1_C08"
"SC_pH7.3","1_env4",1211,"G03_a1.1_B12_1","a1.1_B12","B12","B06","1",1,0,0,"asexual",-0.0928234903866891,0,-0.00344361368825413,-0.089379876698435,-0.0408216209105799,-0.0485582557878551,"G03_a1.1_B12_1_1_B06"
"SC_pH7.3","1_env4",1453,"G03_a1.1_B12_1","a1.1_B12","B12","G07","1",1,0,0,"asexual",-0.0347482764080242,0,-0.00344361368825413,-0.0313046627197701,-0.0408216209105799,0.00951695819080979,"G03_a1.1_B12_1_1_G07"
"SC_pH7.3","1_env4",1213,"G03_a1.1_B12_1","a1.1_B12","B12","B07","1",1,0,0,"asexual",-0.0736509463648074,0,-0.00344361368825413,-0.0702073326765533,-0.0408216209105799,-0.0293857117659734,"G03_a1.1_B12_1_1_B07"
"SC_pH7.3","1_env4",1455,"B04_a1.1_A02_1","a1.1_A02","A02","G08","1",1,0,0,"asexual",-0.0328486905206387,0,-0.00344361368825413,-0.0294050768323846,-0.0408216209105799,0.0114165440781953,"B04_a1.1_A02_1_1_G08"
"SC_pH7.3","1_env4",1215,"B04_a1.1_A02_1","a1.1_A02","A02","B08","1",1,0,0,"asexual",-0.0446600814570687,0,-0.00344361368825413,-0.0412164677688146,-0.0408216209105799,-0.00039484685823471,"B04_a1.1_A02_1_1_B08"
"SC_pH7.3","1_env4",1457,"B04_a1.1_A02_1","a1.1_A02","A02","G09","1",1,0,0,"asexual",-0.058874460548586,0,-0.00344361368825413,-0.0554308468603319,-0.0408216209105799,-0.014609225949752,"B04_a1.1_A02_1_1_G09"
"SC_pH7.3","1_env4",1257,"A06_a3_H07_1","a3_H07","H07","C05","1",1,0,0,"sexual",-0.0321256045615311,0,-0.00344361368825413,-0.028681990873277,-0.0408216209105799,0.0121396300373029,"A06_a3_H07_1_1_C05"
"SC_pH7.3","1_env4",1459,"B04_a1.1_A02_1","a1.1_A02","A02","G10","1",1,0,0,"asexual",-0.0528048456717663,0,-0.00344361368825413,-0.0493612319835122,-0.0408216209105799,-0.00853961107293231,"B04_a1.1_A02_1_1_G10"
"SC_pH7.3","1_env4",1353,"A06_a3_H07_1","a3_H07","H07","E05","1",1,0,0,"sexual",-0.0485335194334878,0,-0.00344361368825413,-0.0450899057452337,-0.0408216209105799,-0.00426828483465381,"A06_a3_H07_1_1_E05"
"SC_pH7.3","1_env4",1395,"A04_a3_G12_1","a3_G12","G12","F02","1",1,0,0,"sexual",-0.04083165421426,0,-0.00344361368825413,-0.0373880405260059,-0.0408216209105799,0.00343358038457399,"A04_a3_G12_1_1_F02"
"SC_pH7.3","1_env4",1397,"A04_a3_G12_1","a3_G12","G12","F03","1",1,0,0,"sexual",-0.0635271435102609,0,-0.00344361368825413,-0.0600835298220068,-0.0408216209105799,-0.0192619089114269,"A04_a3_G12_1_1_F03"
"SC_pH7.3","1_env4",1345,"A06_a3_H07_1","a3_H07","H07","E01","1",1,0,0,"sexual",-0.0363298800326112,0,-0.00344361368825413,-0.0328862663443571,-0.0408216209105799,0.00793535456622279,"A06_a3_H07_1_1_E01"
"SC_pH7.3","1_env4",1399,"A06_a3_H07_1","a3_H07","H07","F04","1",1,0,0,"sexual",-0.0626713673231128,0,-0.00344361368825413,-0.0592277536348587,-0.0408216209105799,-0.0184061327242788,"A06_a3_H07_1_1_F04"
"SC_pH7.3","1_env4",1347,"A04_a3_G12_1","a3_G12","G12","E02","1",1,0,0,"sexual",-0.0203822952618973,0,-0.00344361368825413,-0.0169386815736432,-0.0408216209105799,0.0238829393369367,"A04_a3_G12_1_1_E02"
"SC_pH7.3","1_env4",1253,"A04_a3_G12_1","a3_G12","G12","C03","1",1,0,0,"sexual",-0.0380119542977031,0,-0.00344361368825413,-0.034568340609449,-0.0408216209105799,0.00625328030113089,"A04_a3_G12_1_1_C03"
"SC_pH7.3","1_env4",1349,"A04_a3_G12_1","a3_G12","G12","E03","1",1,0,0,"sexual",-0.0155208049552663,0,-0.00344361368825413,-0.0120771912670122,-0.0408216209105799,0.0287444296435677,"A04_a3_G12_1_1_E03"
"SC_pH7.3","1_env4",1443,"A04_a3_G12_1","a3_G12","G12","G02","1",1,0,0,"sexual",-0.0466405559157793,0,-0.00344361368825413,-0.0431969422275252,-0.0408216209105799,-0.00237532131694531,"A04_a3_G12_1_1_G02"
"SC_pH7.3","1_env4",1351,"A06_a3_H07_1","a3_H07","H07","E04","1",1,0,0,"sexual",-0.0484572006229527,0,-0.00344361368825413,-0.0450135869346986,-0.0408216209105799,-0.00419196602411871,"A06_a3_H07_1_1_E04"
"SC_pH7.3","1_env4",1445,"A04_a3_G12_1","a3_G12","G12","G03","1",1,0,0,"sexual",-0.0236353870242538,0,-0.00344361368825413,-0.0201917733359997,-0.0408216209105799,0.0206298475745802,"A04_a3_G12_1_1_G03"
"SC_pH7.3","1_env4",1499,"G03_a1.1_B12_1","a1.1_B12","B12","H06","1",1,0,0,"asexual",-0.0855423601620348,0,-0.00344361368825413,-0.0820987464737807,-0.0408216209105799,-0.0412771255632008,"G03_a1.1_B12_1_1_H06"
"SC_pH7.3","1_env4",1447,"A06_a3_H07_1","a3_H07","H07","G04","1",1,0,0,"sexual",-0.0214582465304501,0,-0.00344361368825413,-0.018014632842196,-0.0408216209105799,0.0228069880683839,"A06_a3_H07_1_1_G04"
"SC_pH7.3","1_env4",1489,"A06_a3_H07_1","a3_H07","H07","H01","1",1,0,0,"sexual",-0.0362456295478313,0,-0.00344361368825413,-0.0328020158595772,-0.0408216209105799,0.00801960505100269,"A06_a3_H07_1_1_H01"
"SC_pH7.3","1_env4",1493,"A04_a3_G12_1","a3_G12","G12","H03","1",1,0,0,"sexual",-0.0366760571211129,0,-0.00344361368825413,-0.0332324434328588,-0.0408216209105799,0.00758917747772109,"A04_a3_G12_1_1_H03"
"SC_pH7.3","1_env4",1249,"A04_a3_G12_1","a3_G12","G12","C01","1",1,0,0,"sexual",-0.0594726737880509,0,-0.00344361368825413,-0.0560290600997968,-0.0408216209105799,-0.0152074391892169,"A04_a3_G12_1_1_C01"
"SC_pH7.3","1_env4",1491,"A04_a3_G12_1","a3_G12","G12","H02","1",1,0,0,"sexual",-0.0181688936395617,0,-0.00344361368825413,-0.0147252799513076,-0.0408216209105799,0.0260963409592723,"A04_a3_G12_1_1_H02"
"SC_pH7.3","1_env4",1251,"A04_a3_G12_1","a3_G12","G12","C02","1",1,0,0,"sexual",-0.0464569782143441,0,-0.00344361368825413,-0.04301336452609,-0.0408216209105799,-0.00219174361551011,"A04_a3_G12_1_1_C02"
"SC_pH7.3","1_env4",1497,"A06_a3_H07_1","a3_H07","H07","H05","1",1,0,0,"sexual",-0.0330779046493662,0,-0.00344361368825413,-0.0296342909611121,-0.0408216209105799,0.0111873299494678,"A06_a3_H07_1_1_H05"
"SC_pH7.3","1_env4",1507,"B04_a1.1_A02_1","a1.1_A02","A02","H10","1",1,0,0,"asexual",-0.0746939499980607,0,-0.00344361368825413,-0.0712503363098066,-0.0408216209105799,-0.0304287153992267,"B04_a1.1_A02_1_1_H10"
"SC_pH7.3","1_env4",1495,"A06_a3_H07_1","a3_H07","H07","H04","1",1,0,0,"sexual",-0.0327196309585673,0,-0.00344361368825413,-0.0292760172703132,-0.0408216209105799,0.0115456036402667,"A06_a3_H07_1_1_H04"
"SC_pH7.3","1_env4",1255,"A06_a3_H07_1","a3_H07","H07","C04","1",1,0,0,"sexual",-0.0829846253092658,0,-0.00344361368825413,-0.0795410116210117,-0.0408216209105799,-0.0387193907104318,"A06_a3_H07_1_1_C04"
"SC_pH7.3","1_env4",1501,"G03_a1.1_B12_1","a1.1_B12","B12","H07","1",1,0,0,"asexual",-0.0380311505591233,0,-0.00344361368825413,-0.0345875368708692,-0.0408216209105799,0.00623408403971069,"G03_a1.1_B12_1_1_H07"
"SC_pH7.3","1_env4",1503,"B04_a1.1_A02_1","a1.1_A02","A02","H08","1",1,0,0,"asexual",-0.0533850174903264,0,-0.00344361368825413,-0.0499414038020723,-0.0408216209105799,-0.00911978289149241,"B04_a1.1_A02_1_1_H08"
"SC_pH7.3","1_env4",1393,"A06_a3_H07_1","a3_H07","H07","F01","1",1,0,0,"sexual",-0.0251054934033735,0,-0.00344361368825413,-0.0216618797151194,-0.0408216209105799,0.0191597411954605,"A06_a3_H07_1_1_F01"
"SC_pH7.3","1_env4",1505,"B04_a1.1_A02_1","a1.1_A02","A02","H09","1",1,0,0,"asexual",-0.0871995673180874,0,-0.00344361368825413,-0.0837559536298333,-0.0408216209105799,-0.0429343327192534,"B04_a1.1_A02_1_1_H09"
"SC_pH7.3","2_env4",1168,"A04_a3_G12_1","a3_G12","G12","A08","2",1,0,0,"sexual",-0.0494128819683269,0,0.00168999470072943,-0.0511028766690563,-0.0408216209105799,-0.0102812557584765,"A04_a3_G12_1_2_A08"
"SC_pH7.3","2_env4",1314,"A04_a3_G12_1","a3_G12","G12","D09","2",1,0,0,"sexual",-0.0417893147416562,0,0.00168999470072943,-0.0434793094423856,-0.0408216209105799,-0.00265768853180577,"A04_a3_G12_1_2_D09"
"SC_pH7.3","2_env4",1358,"B04_a1.1_A02_1","a1.1_A02","A02","E07","2",1,0,0,"asexual",-0.0414116100674072,0,0.00168999470072943,-0.0431016047681366,-0.0408216209105799,-0.00227998385755677,"B04_a1.1_A02_1_2_E07"
"SC_pH7.3","2_env4",1360,"A04_a3_G12_1","a3_G12","G12","E08","2",1,0,0,"sexual",-0.052543339068445,0,0.00168999470072943,-0.0542333337691744,-0.0408216209105799,-0.0134117128585946,"A04_a3_G12_1_2_E08"
"SC_pH7.3","2_env4",1308,"B04_a1.1_A02_1","a1.1_A02","A02","D06","2",1,0,0,"asexual",-0.123152726525511,0,0.00168999470072943,-0.12484272122624,-0.0408216209105799,-0.0840211003156606,"B04_a1.1_A02_1_2_D06"
"SC_pH7.3","2_env4",1362,"A04_a3_G12_1","a3_G12","G12","E09","2",1,0,0,"sexual",-0.0431574856017887,0,0.00168999470072943,-0.0448474803025181,-0.0408216209105799,-0.00402585939193827,"A04_a3_G12_1_2_E09"
"SC_pH7.3","2_env4",1356,"B04_a1.1_A02_1","a1.1_A02","A02","E06","2",1,0,0,"asexual",-0.0595559827234106,0,0.00168999470072943,-0.06124597742414,-0.0408216209105799,-0.0204243565135602,"B04_a1.1_A02_1_2_E06"
"SC_pH7.3","2_env4",1364,"A04_a3_G12_1","a3_G12","G12","E10","2",1,0,0,"sexual",-0.049281826025081,0,0.00168999470072943,-0.0509718207258104,-0.0408216209105799,-0.0101501998152306,"A04_a3_G12_1_2_E10"
"SC_pH7.3","2_env4",1312,"A04_a3_G12_1","a3_G12","G12","D08","2",1,0,0,"sexual",-0.0284732653220612,0,0.00168999470072943,-0.0301632600227906,-0.0408216209105799,0.0106583608877892,"A04_a3_G12_1_2_D08"
"SC_pH7.3","2_env4",1354,"G03_a1.1_B12_1","a1.1_B12","B12","E05","2",1,0,0,"asexual",-0.0248691372348858,0,0.00168999470072943,-0.0265591319356152,-0.0408216209105799,0.0142624889749646,"G03_a1.1_B12_1_2_E05"
"SC_pH7.3","2_env4",1316,"B04_a1.1_A02_1","a1.1_A02","A02","D10","2",1,0,0,"asexual",-0.0579268911787166,0,0.00168999470072943,-0.059616885879446,-0.0408216209105799,-0.0187952649688662,"B04_a1.1_A02_1_2_D10"
"SC_pH7.3","2_env4",1302,"A06_a3_H07_1","a3_H07","H07","D03","2",1,0,0,"sexual",-0.0297804015149862,0,0.00168999470072943,-0.0314703962157156,-0.0408216209105799,0.00935122469486423,"A06_a3_H07_1_2_D03"
"SC_pH7.3","2_env4",1304,"G03_a1.1_B12_1","a1.1_B12","B12","D04","2",1,0,0,"asexual",-0.0612758334215258,0,0.00168999470072943,-0.0629658281222552,-0.0408216209105799,-0.0221442072116754,"G03_a1.1_B12_1_2_D04"
"SC_pH7.3","2_env4",1306,"G03_a1.1_B12_1","a1.1_B12","B12","D05","2",1,0,0,"asexual",-0.105606579471837,0,0.00168999470072943,-0.107296574172566,-0.0408216209105799,-0.0664749532619866,"G03_a1.1_B12_1_2_D05"
"SC_pH7.3","2_env4",1346,"G03_a1.1_B12_1","a1.1_B12","B12","E01","2",1,0,0,"asexual",0.0115102278049395,0,0.00168999470072943,0.00982023310421007,-0.0408216209105799,0.0506418540147899,"G03_a1.1_B12_1_2_E01"
"SC_pH7.3","2_env4",1160,"G03_a1.1_B12_1","a1.1_B12","B12","A04","2",1,0,0,"asexual",-0.0621313978943187,0,0.00168999470072943,-0.0638213925950481,-0.0408216209105799,-0.0229997716844683,"G03_a1.1_B12_1_2_A04"
"SC_pH7.3","2_env4",1348,"A06_a3_H07_1","a3_H07","H07","E02","2",1,0,0,"sexual",-0.0104236793228522,0,0.00168999470072943,-0.0121136740235816,-0.0408216209105799,0.0287079468869982,"A06_a3_H07_1_2_E02"
"SC_pH7.3","2_env4",1310,"B04_a1.1_A02_1","a1.1_A02","A02","D07","2",1,0,0,"asexual",-0.033725190952539,0,0.00168999470072943,-0.0354151856532684,-0.0408216209105799,0.00540643525731143,"B04_a1.1_A02_1_2_D07"
"SC_pH7.3","2_env4",1350,"A06_a3_H07_1","a3_H07","H07","E03","2",1,0,0,"sexual",-0.0167286028510182,0,0.00168999470072943,-0.0184185975517476,-0.0408216209105799,0.0224030233588322,"A06_a3_H07_1_2_E03"
"SC_pH7.3","2_env4",1298,"A06_a3_H07_1","a3_H07","H07","D01","2",1,0,0,"sexual",-0.0259140663110193,0,0.00168999470072943,-0.0276040610117487,-0.0408216209105799,0.0132175598988311,"A06_a3_H07_1_2_D01"
"SC_pH7.3","2_env4",1352,"G03_a1.1_B12_1","a1.1_B12","B12","E04","2",1,0,0,"asexual",-0.0332832794277068,0,0.00168999470072943,-0.0349732741284362,-0.0408216209105799,0.00584834678214363,"G03_a1.1_B12_1_2_E04"
"SC_pH7.3","2_env4",1300,"A06_a3_H07_1","a3_H07","H07","D02","2",1,0,0,"sexual",-0.0186638951409569,0,0.00168999470072943,-0.0203538898416863,-0.0408216209105799,0.0204677310688935,"A06_a3_H07_1_2_D02"
"SC_pH7.3","2_env4",1394,"G03_a1.1_B12_1","a1.1_B12","B12","F01","2",1,0,0,"asexual",-0.152107092326872,0,0.00168999470072943,-0.153797087027601,-0.0408216209105799,-0.112975466117022,"G03_a1.1_B12_1_2_F01"
"SC_pH7.3","2_env4",1154,"A06_a3_H07_1","a3_H07","H07","A01","2",1,0,0,"sexual",-0.0321722126258119,0,0.00168999470072943,-0.0338622073265413,-0.0408216209105799,0.00695941358403853,"A06_a3_H07_1_2_A01"
"SC_pH7.3","2_env4",1396,"A06_a3_H07_1","a3_H07","H07","F02","2",1,0,0,"sexual",-0.0156818391551415,0,0.00168999470072943,-0.0173718338558709,-0.0408216209105799,0.0234497870547089,"A06_a3_H07_1_2_F02"
"SC_pH7.3","2_env4",1156,"A06_a3_H07_1","a3_H07","H07","A02","2",1,0,0,"sexual",0.0118907219962175,0,0.00168999470072943,0.0102007272954881,-0.0408216209105799,0.0510223482060679,"A06_a3_H07_1_2_A02"
"SC_pH7.3","2_env4",1398,"A06_a3_H07_1","a3_H07","H07","F03","2",1,0,0,"sexual",-0.0616389618632304,0,0.00168999470072943,-0.0633289565639598,-0.0408216209105799,-0.02250733565338,"A06_a3_H07_1_2_F03"
"SC_pH7.3","2_env4",1158,"A06_a3_H07_1","a3_H07","H07","A03","2",1,0,0,"sexual",-0.0098610794682791,0,0.00168999470072943,-0.0115510741690085,-0.0408216209105799,0.0292705467415713,"A06_a3_H07_1_2_A03"
"SC_pH7.3","2_env4",1400,"G03_a1.1_B12_1","a1.1_B12","B12","F04","2",1,0,0,"asexual",-0.058313111061727,0,0.00168999470072943,-0.0600031057624564,-0.0408216209105799,-0.0191814848518766,"G03_a1.1_B12_1_2_F04"
"SC_pH7.3","2_env4",1442,"G03_a1.1_B12_1","a1.1_B12","B12","G01","2",1,0,0,"asexual",-0.0379680501960707,0,0.00168999470072943,-0.0396580448968001,-0.0408216209105799,0.00116357601377973,"G03_a1.1_B12_1_2_G01"
"SC_pH7.3","2_env4",1402,"G03_a1.1_B12_1","a1.1_B12","B12","F05","2",1,0,0,"asexual",-0.0226828648719136,0,0.00168999470072943,-0.024372859572643,-0.0408216209105799,0.0164487613379368,"G03_a1.1_B12_1_2_F05"
"SC_pH7.3","2_env4",1162,"G03_a1.1_B12_1","a1.1_B12","B12","A05","2",1,0,0,"asexual",-0.0255411447052742,0,0.00168999470072943,-0.0272311394060036,-0.0408216209105799,0.0135904815045762,"G03_a1.1_B12_1_2_A05"
"SC_pH7.3","2_env4",1404,"B04_a1.1_A02_1","a1.1_A02","A02","F06","2",1,0,0,"asexual",-0.0607635045721007,0,0.00168999470072943,-0.0624534992728301,-0.0408216209105799,-0.0216318783622503,"B04_a1.1_A02_1_2_F06"
"SC_pH7.3","2_env4",1164,"B04_a1.1_A02_1","a1.1_A02","A02","A06","2",1,0,0,"asexual",-0.0472648786239578,0,0.00168999470072943,-0.0489548733246872,-0.0408216209105799,-0.00813325241410737,"B04_a1.1_A02_1_2_A06"
