"env","plate_block","X","well_id","well_id_96","well_id_96_no0","plate_id","F1_AP","F1_F1","F1_ID","F1","BLOCK_ID","PAR_ID","IS_ANC","kk_strain_id","regime","strain_id","parent","tot_1","ref_1","tot_2","ref_2","s_hat","plate_means","fitness_gain","unique_id","f1_unique_id","env_means","fitness_gain_adj"
"YPD","3_1",270,"P05","H03","H3","3","A08","F03","C04_F03",1,1,"",NA,"C04_a3_H02_1","sexual","C04_F03","C04",20000,4511,20000,4621,-0.00312194255697056,0.00295251217787108,-0.00607445473484164,"C04_a3_H02_1_H03","C04_a3_H02_1_H03",-0.04430225025945,0.0382277955246084
"YPD","3_1",271,"P07","H04","H4","3","A08","F04","C04_F04",1,1,"",NA,"C04_a3_H02_1","sexual","C04_F04","C04",20000,4781,20000,4932,-0.00410662130809998,0.00295251217787108,-0.00705913348597106,"C04_a3_H02_1_H04","C04_a3_H02_1_H04",-0.04430225025945,0.037243116773479
"YPD","3_1",272,"P09","H05","H5","3","A08","F05","C04_F05",1,1,"",NA,"C04_a3_H02_1","sexual","C04_F05","C04",20000,8493,20000,14325,-0.122964895027679,0.00295251217787108,-0.12591740720555,"C04_a3_H02_1_H05","C04_a3_H02_1_H05",-0.04430225025945,-0.0816151569461001
"YPD","3_1",273,"P11","H06","H6","3","A08","F06","C04_F06",1,1,"",NA,"C04_a3_H02_1","sexual","C04_F06","C04",20000,4246,20000,4813,-0.0161997729572908,0.00295251217787108,-0.0191522851351619,"C04_a3_H02_1_H06","C04_a3_H02_1_H06",-0.04430225025945,0.0251499651242881
"YPD","3_1",274,"P13","H07","H7","3","A08","F07","C04_F07",1,1,"",NA,"C04_a3_H02_1","sexual","C04_F07","C04",20000,7505,20000,9667,-0.0443134465451741,0.00295251217787108,-0.0472659587230452,"C04_a3_H02_1_H07","C04_a3_H02_1_H07",-0.04430225025945,-0.00296370846359516
"YPD","3_1",262,"N13","G07","G7","3","F12","F07","D05_F07",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_F07","D05",20000,6747,20000,9517,-0.0578450755873024,0.00295251217787108,-0.0607975877651735,"D05_a1.1_C12_1_G07","D05_a1.1_C12_1_G07",-0.04430225025945,-0.0164953375057235
"YPD","3_1",263,"N15","G08","G8","3","F12","F08","D05_F08",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_F08","D05",20000,4435,20000,4801,-0.0103091781466508,0.00295251217787108,-0.0132616903245219,"D05_a1.1_C12_1_G08","D05_a1.1_C12_1_G08",-0.04430225025945,0.0310405599349281
"YPD","4_1",280,"B02","A01","A1","4","A10","G01","G04_G01",1,1,"",NA,"G04_a3_H09_1","sexual","G04_G01","G04",20000,4495,20000,7296,-0.0683606232896079,-0.0150579852856305,-0.0533026380039774,"G04_a3_H09_1_A01","G04_a3_H09_1_A01",-0.04430225025945,-0.00900038774452738
"YPD","4_1",281,"B04","A02","A2","4","A10","G02","G04_G02",1,1,"",NA,"G04_a3_H09_1","sexual","G04_G02","G04",20000,4287,20124,6773,-0.0620254039416963,-0.0150579852856305,-0.0469674186560658,"G04_a3_H09_1_A02","G04_a3_H09_1_A02",-0.04430225025945,-0.00266516839661578
"YPD","4_1",282,"B06","A03","A3","4","A10","G03","G04_G03",1,1,"",NA,"G04_a3_H09_1","sexual","G04_G03","G04",20000,3818,20000,7821,-0.100127205459659,-0.0150579852856305,-0.0850692201740285,"G04_a3_H09_1_A03","G04_a3_H09_1_A03",-0.04430225025945,-0.0407669699145785
"YPD","4_1",283,"B08","A04","A4","4","A10","G04","G04_G04",1,1,"",NA,"G04_a3_H09_1","sexual","G04_G04","G04",20085,3796,20000,6720,-0.0775371163114557,-0.0150579852856305,-0.0624791310258252,"G04_a3_H09_1_A04","G04_a3_H09_1_A04",-0.04430225025945,-0.0181768807663752
"YPD","4_1",284,"B10","A05","A5","4","A10","G05","G04_G05",1,1,"",NA,"G04_a3_H09_1","sexual","G04_G05","G04",20000,3173,20000,5621,-0.0729048001767585,-0.0150579852856305,-0.057846814891128,"G04_a3_H09_1_A05","G04_a3_H09_1_A05",-0.04430225025945,-0.013544564631678
"YPD","4_1",285,"B12","A06","A6","4","A10","G06","G04_G06",1,1,"",NA,"G04_a3_H09_1","sexual","G04_G06","G04",20000,4111,20000,6892,-0.0709099325819604,-0.0150579852856305,-0.0558519472963299,"G04_a3_H09_1_A06","G04_a3_H09_1_A06",-0.04430225025945,-0.0115496970368799
"YPD","4_1",286,"B14","A07","A7","4","A10","G07","G04_G07",1,1,"",NA,"G04_a3_H09_1","sexual","G04_G07","G04",20000,3694,20000,7321,-0.0935623105582366,-0.0150579852856305,-0.0785043252726061,"G04_a3_H09_1_A07","G04_a3_H09_1_A07",-0.04430225025945,-0.0342020750131561
"YPD","4_1",287,"B16","A08","A8","4","A10","G08","G04_G08",1,1,"",NA,"G04_a3_H09_1","sexual","G04_G08","G04",20000,3553,20000,6579,-0.0819412886408434,-0.0150579852856305,-0.0668833033552129,"G04_a3_H09_1_A08","G04_a3_H09_1_A08",-0.04430225025945,-0.0225810530957629
"YPD","4_1",316,"H04","D02","D2","4","E08","G02","D04_G02",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_G02","D04",20000,4122,20000,5772,-0.044640280766007,-0.0150579852856305,-0.0295822954803765,"D04_a1.1_H06_1_D02","D04_a1.1_H06_1_D02",-0.04430225025945,0.0147199547790735
"YPD","4_1",317,"H06","D03","D3","4","E08","G03","D04_G03",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_G03","D04",20000,3089,20000,4750,-0.0533681998824233,-0.0150579852856305,-0.0383102145967928,"D04_a1.1_H06_1_D03","D04_a1.1_H06_1_D03",-0.04430225025945,0.00599203566265722
"YPD","4_1",318,"H08","D04","D4","4","E08","G04","D04_G04",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_G04","D04",20000,3394,20000,5049,-0.0502166925672792,-0.0150579852856305,-0.0351587072816487,"D04_a1.1_H06_1_D04","D04_a1.1_H06_1_D04",-0.04430225025945,0.00914354297780132
"YPD","4_1",319,"H10","D05","D5","4","E08","G05","D04_G05",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_G05","D04",20000,4874,20000,8479,-0.0825921223496773,-0.0150579852856305,-0.0675341370640468,"D04_a1.1_H06_1_D05","D04_a1.1_H06_1_D05",-0.04430225025945,-0.0232318868045968
"YPD","4_1",320,"H12","D06","D6","4","E08","G06","D04_G06",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_G06","D04",20000,2751,20000,3601,-0.0319780916145485,-0.0150579852856305,-0.016920106328918,"D04_a1.1_H06_1_D06","D04_a1.1_H06_1_D06",-0.04430225025945,0.027382143930532
"YPD","4_1",321,"H14","D07","D7","4","E08","G07","D04_G07",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_G07","D04",20000,3716,20000,4856,-0.0340145849539316,-0.0150579852856305,-0.0189565996683011,"D04_a1.1_H06_1_D07","D04_a1.1_H06_1_D07",-0.04430225025945,0.0253456505911489
"YPD","4_1",322,"H16","D08","D8","4","E08","G08","D04_G08",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_G08","D04",16023,3370,20000,6252,-0.0534989650414499,-0.0150579852856305,-0.0384409797558194,"D04_a1.1_H06_1_D08","D04_a1.1_H06_1_D08",-0.04430225025945,0.00586127050363062
"YPD","4_1",327,"J02","E01","E1","4","A10","H01","G04_H01",1,1,"",NA,"G04_a3_H09_1","sexual","G04_H01","G04",20000,3752,20000,6068,-0.0634521502116636,-0.0150579852856305,-0.0483941649260331,"G04_a3_H09_1_E01","G04_a3_H09_1_E01",-0.04430225025945,-0.00409191466658308
"YPD","4_1",328,"J04","E02","E2","4","A10","H02","G04_H02",1,1,"",NA,"G04_a3_H09_1","sexual","G04_H02","G04",20000,3643,20000,5249,-0.0468575127422212,-0.0150579852856305,-0.0317995274565907,"G04_a3_H09_1_E02","G04_a3_H09_1_E02",-0.04430225025945,0.0125027228028593
"YPD","4_1",329,"J06","E03","E3","4","A10","H03","G04_H03",1,1,"",NA,"G04_a3_H09_1","sexual","G04_H03","G04",20000,3063,20000,4612,-0.050517936757511,-0.0150579852856305,-0.0354599514718805,"G04_a3_H09_1_E03","G04_a3_H09_1_E03",-0.04430225025945,0.00884229878756952
"YPD","4_1",292,"D04","B02","B2","4","F12","G02","D05_G02",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_G02","D05",20000,3090,20000,5145,-0.0639422932372277,-0.0150579852856305,-0.0488843079515972,"D05_a1.1_C12_1_B02","D05_a1.1_C12_1_B02",-0.04430225025945,-0.00458205769214717
"YPD","4_1",293,"D06","B03","B3","4","F12","G03","D05_G03",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_G03","D05",20000,5733,20000,10621,-0.103607025001903,-0.0150579852856305,-0.0885490397162725,"D05_a1.1_C12_1_B03","D05_a1.1_C12_1_B03",-0.04430225025945,-0.0442467894568225
"YPD","4_1",294,"D08","B04","B4","4","F12","G04","D05_G04",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_G04","D05",20000,2699,20000,4840,-0.0716137309779832,-0.0150579852856305,-0.0565557456923527,"D05_a1.1_C12_1_B04","D05_a1.1_C12_1_B04",-0.04430225025945,-0.0122534954329027
"YPD","4_1",295,"D10","B05","B5","4","F12","G05","D05_G05",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_G05","D05",20000,3781,20000,5888,-0.0582085751758896,-0.0150579852856305,-0.0431505898902591,"D05_a1.1_C12_1_B05","D05_a1.1_C12_1_B05",-0.04430225025945,0.00115166036919092
"YPD","4_1",296,"D12","B06","B6","4","F12","G06","D05_G06",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_G06","D05",20000,5944,20000,10328,-0.0926290583701188,-0.0150579852856305,-0.0775710730844883,"D05_a1.1_C12_1_B06","D05_a1.1_C12_1_B06",-0.04430225025945,-0.0332688228250383
"YPD","4_1",297,"D14","B07","B7","4","F12","G07","D05_G07",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_G07","D05",20020,3391,20000,5362,-0.0585739448597008,-0.0150579852856305,-0.0435159595740703,"D05_a1.1_C12_1_B07","D05_a1.1_C12_1_B07",-0.04430225025945,0.00078629068537972
"YPD","4_1",298,"D16","B08","B8","4","F12","G08","D05_G08",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_G08","D05",20000,5718,20000,9845,-0.0884378426285539,-0.0150579852856305,-0.0733798573429234,"D05_a1.1_C12_1_B08","D05_a1.1_C12_1_B08",-0.04430225025945,-0.0290776070834734
"YPD","4_1",303,"F02","C01","C1","4","A08","G01","C04_G01",1,1,"",NA,"C04_a3_H02_1","sexual","C04_G01","C04",20020,4707,20000,6135,-0.0364293777509199,-0.0150579852856305,-0.0213713924652894,"C04_a3_H02_1_C01","C04_a3_H02_1_C01",-0.04430225025945,0.0229308577941606
"YPD","4_1",304,"F04","C02","C2","4","A08","G02","C04_G02",1,1,"",NA,"C04_a3_H02_1","sexual","C04_G02","C04",20000,3069,20000,4252,-0.0398470572906706,-0.0150579852856305,-0.0247890720050401,"C04_a3_H02_1_C02","C04_a3_H02_1_C02",-0.04430225025945,0.0195131782544099
"YPD","4_1",305,"F06","C03","C3","4","A08","G03","C04_G03",1,1,"",NA,"C04_a3_H02_1","sexual","C04_G03","C04",20000,6837,20000,15975,-0.203356091390469,-0.0150579852856305,-0.188298106104838,"C04_a3_H02_1_C03","C04_a3_H02_1_C03",-0.04430225025945,-0.143995855845388
"YPD","4_1",306,"F08","C04","C4","4","A08","G04","C04_G04",1,1,"",NA,"C04_a3_H02_1","sexual","C04_G04","C04",20000,3036,20000,4484,-0.0479196347711153,-0.0150579852856305,-0.0328616494854848,"C04_a3_H02_1_C04","C04_a3_H02_1_C04",-0.04430225025945,0.0114406007739652
"YPD","4_1",307,"F10","C05","C5","4","A08","G05","C04_G05",1,1,"",NA,"C04_a3_H02_1","sexual","C04_G05","C04",20000,3178,20000,4264,-0.0360692091202506,-0.0150579852856305,-0.0210112238346201,"C04_a3_H02_1_C05","C04_a3_H02_1_C05",-0.04430225025945,0.0232910264248299
"YPD","4_1",308,"F12","C06","C6","4","A08","G06","C04_G06",1,1,"",NA,"C04_a3_H02_1","sexual","C04_G06","C04",20000,3230,20000,3655,-0.014928349162612,-0.0150579852856305,0.000129636123018509,"C04_a3_H02_1_C06","C04_a3_H02_1_C06",-0.04430225025945,0.0444318863824685
"YPD","4_1",309,"F14","C07","C7","4","A08","G07","C04_G07",1,1,"",NA,"C04_a3_H02_1","sexual","C04_G07","C04",20000,4109,20000,5555,-0.0396923310502621,-0.0150579852856305,-0.0246343457646316,"C04_a3_H02_1_C07","C04_a3_H02_1_C07",-0.04430225025945,0.0196679044948184
"YPD","4_1",310,"F16","C08","C8","4","A08","G08","C04_G08",1,1,"",NA,"C04_a3_H02_1","sexual","C04_G08","C04",20000,3793,20000,5348,-0.0444431799292349,-0.0150579852856305,-0.0293851946436044,"C04_a3_H02_1_C08","C04_a3_H02_1_C08",-0.04430225025945,0.0149170556158456
"YPD","4_1",315,"H02","D01","D1","4","E08","G01","D04_G01",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_G01","D04",20000,3528,20000,4785,-0.0384135073136926,-0.0150579852856305,-0.0233555220280621,"D04_a1.1_H06_1_D01","D04_a1.1_H06_1_D01",-0.04430225025945,0.0209467282313879
"YPD","4_1",355,"N10","G05","G5","4","A08","H05","C04_H05",1,1,"",NA,"C04_a3_H02_1","sexual","C04_H05","C04",20000,4231,20000,4781,-0.0157712698076823,-0.0150579852856305,-0.00071328452205179,"C04_a3_H02_1_G05","C04_a3_H02_1_G05",-0.04430225025945,0.0435889657373982
"YPD","4_1",356,"N12","G06","G6","4","A08","H06","C04_H06",1,1,"",NA,"C04_a3_H02_1","sexual","C04_H06","C04",20000,3450,20000,4785,-0.0411216112335787,-0.0150579852856305,-0.0260636259479482,"C04_a3_H02_1_G06","C04_a3_H02_1_G06",-0.04430225025945,0.0182386243115018
"YPD","4_1",357,"N14","G07","G7","4","A08","H07","C04_H07",1,1,"",NA,"C04_a3_H02_1","sexual","C04_H07","C04",20000,5002,20000,13311,-0.178620540135238,-0.0150579852856305,-0.163562554849607,"C04_a3_H02_1_G07","C04_a3_H02_1_G07",-0.04430225025945,-0.119260304590157
"YPD","4_1",358,"N16","G08","G8","4","A08","H08","C04_H08",1,1,"",NA,"C04_a3_H02_1","sexual","C04_H08","C04",20000,3358,20000,3891,-0.0179872133809477,-0.0150579852856305,-0.00292922809531719,"C04_a3_H02_1_G08","C04_a3_H02_1_G08",-0.04430225025945,0.0413730221641328
"YPD","4_1",363,"P02","H01","H1","4","E08","H01","D04_H01",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_H01","D04",20000,4290,20000,5519,-0.0333369958438503,-0.0150579852856305,-0.0182790105582198,"D04_a1.1_H06_1_H01","D04_a1.1_H06_1_H01",-0.04430225025945,0.0260232397012302
"YPD","4_1",364,"P04","H02","H2","4","E08","H02","D04_H02",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_H02","D04",20000,7324,20000,10594,-0.0667493834615889,-0.0150579852856305,-0.0516913981759584,"D04_a1.1_H06_1_H02","D04_a1.1_H06_1_H02",-0.04430225025945,-0.00738914791650838
"YPD","4_1",365,"P06","H03","H3","4","E08","H03","D04_H03",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_H03","D04",20000,4797,20000,7022,-0.0539294515826036,-0.0150579852856305,-0.0388714662969731,"D04_a1.1_H06_1_H03","D04_a1.1_H06_1_H03",-0.04430225025945,0.00543078396247692
"YPD","4_1",366,"P08","H04","H4","4","E08","H04","D04_H04",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_H04","D04",20000,5851,20000,6821,-0.0224412798418546,-0.0150579852856305,-0.00738329455622409,"D04_a1.1_H06_1_H04","D04_a1.1_H06_1_H04",-0.04430225025945,0.0369189557032259
"YPD","4_1",367,"P10","H05","H5","4","E08","H05","D04_H05",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_H05","D04",20000,5078,20000,5868,-0.0198991281550672,-0.0150579852856305,-0.00484114286943669,"D04_a1.1_H06_1_H05","D04_a1.1_H06_1_H05",-0.04430225025945,0.0394611073900133
"YPD","4_1",368,"P12","H06","H6","4","E08","H06","D04_H06",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_H06","D04",20000,4147,20000,5712,-0.0424122776499986,-0.0150579852856305,-0.0273542923643681,"D04_a1.1_H06_1_H06","D04_a1.1_H06_1_H06",-0.04430225025945,0.0169479578950819
"YPD","4_1",369,"P14","H07","H7","4","E08","H07","D04_H07",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_H07","D04",20000,4169,20000,6193,-0.0532537756214889,-0.0150579852856305,-0.0381957903358584,"D04_a1.1_H06_1_H07","D04_a1.1_H06_1_H07",-0.04430225025945,0.00610645992359162
"YPD","4_1",330,"J08","E04","E4","4","A10","H04","G04_H04",1,1,"",NA,"G04_a3_H09_1","sexual","G04_H04","G04",20000,2107,20000,3437,-0.0566572145985351,-0.0150579852856305,-0.0415992293129046,"G04_a3_H09_1_E04","G04_a3_H09_1_E04",-0.04430225025945,0.00270302094654542
"YPD","4_1",331,"J10","E05","E5","4","A10","H05","G04_H05",1,1,"",NA,"G04_a3_H09_1","sexual","G04_H05","G04",20000,4280,20000,11816,-0.166825429398711,-0.0150579852856305,-0.15176744411308,"G04_a3_H09_1_E05","G04_a3_H09_1_E05",-0.04430225025945,-0.10746519385363
"YPD","4_1",332,"J12","E06","E6","4","A10","H06","G04_H06",1,1,"",NA,"G04_a3_H09_1","sexual","G04_H06","G04",20000,3444,20000,4080,-0.0208635795320835,-0.0150579852856305,-0.00580559424645299,"G04_a3_H09_1_E06","G04_a3_H09_1_E06",-0.04430225025945,0.038496656012997
"YPD","4_1",333,"J14","E07","E7","4","A10","H07","G04_H07",1,1,"",NA,"G04_a3_H09_1","sexual","G04_H07","G04",20000,3618,20000,4204,-0.0186541493710609,-0.0150579852856305,-0.00359616408543039,"G04_a3_H09_1_E07","G04_a3_H09_1_E07",-0.04430225025945,0.0407060861740196
"YPD","4_1",334,"J16","E08","E8","4","A10","H08","G04_H08",1,1,"",NA,"G04_a3_H09_1","sexual","G04_H08","G04",20005,3658,20000,4896,-0.0370586780107278,-0.0150579852856305,-0.0220006927250973,"G04_a3_H09_1_E08","G04_a3_H09_1_E08",-0.04430225025945,0.0223015575343527
"YPD","4_1",339,"L02","F01","F1","4","F12","H01","D05_H01",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_H01","D05",20000,4048,20000,5397,-0.0375977537812489,-0.0150579852856305,-0.0225397684956184,"D05_a1.1_C12_1_F01","D05_a1.1_C12_1_F01",-0.04430225025945,0.0217624817638316
"YPD","4_1",340,"L04","F02","F2","4","F12","H02","D05_H02",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_H02","D05",20000,2734,20000,4099,-0.0487334552703513,-0.0150579852856305,-0.0336754699847208,"D05_a1.1_C12_1_F02","D05_a1.1_C12_1_F02",-0.04430225025945,0.0106267802747292
"YPD","4_1",341,"L06","F03","F3","4","F12","H03","D05_H03",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_H03","D05",20000,4024,20000,5136,-0.0316143547632253,-0.0150579852856305,-0.0165563694775948,"D05_a1.1_C12_1_F03","D05_a1.1_C12_1_F03",-0.04430225025945,0.0277458807818552
"YPD","4_1",342,"L08","F04","F4","4","F12","H04","D05_H04",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_H04","D05",20000,4037,20000,6213,-0.0577689454303603,-0.0150579852856305,-0.0427109601447298,"D05_a1.1_C12_1_F04","D05_a1.1_C12_1_F04",-0.04430225025945,0.00159129011472022
"YPD","4_1",343,"L10","F05","F5","4","F12","H05","D05_H05",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_H05","D05",20000,2029,20000,2796,-0.0364264196156281,-0.0150579852856305,-0.0213684343299976,"D05_a1.1_C12_1_F05","D05_a1.1_C12_1_F05",-0.04430225025945,0.0229338159294524
"YPD","4_1",344,"L12","F06","F6","4","F12","H06","D05_H06",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_H06","D05",20100,3050,20000,3976,-0.0327197303541016,-0.0150579852856305,-0.0176617450684711,"D05_a1.1_C12_1_F06","D05_a1.1_C12_1_F06",-0.04430225025945,0.0266405051909789
"YPD","4_1",345,"L14","F07","F7","4","F12","H07","D05_H07",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_H07","D05",20000,3010,20000,3763,-0.026860877992938,-0.0150579852856305,-0.0118028927073075,"D05_a1.1_C12_1_F07","D05_a1.1_C12_1_F07",-0.04430225025945,0.0324993575521425
"YPD","4_1",346,"L16","F08","F8","4","F12","H08","D05_H08",1,1,"",NA,"D05_a1.1_C12_1","asexual","D05_H08","D05",20000,3398,20000,4609,-0.0380564137523658,-0.0150579852856305,-0.0229984284667353,"D05_a1.1_C12_1_F08","D05_a1.1_C12_1_F08",-0.04430225025945,0.0213038217927147
"YPD","4_1",351,"N02","G01","G1","4","A08","H01","C04_H01",1,1,"",NA,"C04_a3_H02_1","sexual","C04_H01","C04",20000,6697,20000,11547,-0.0998234163796784,-0.0150579852856305,-0.0847654310940479,"C04_a3_H02_1_G01","C04_a3_H02_1_G01",-0.04430225025945,-0.0404631808345979
"YPD","4_1",352,"N04","G02","G2","4","A08","H02","C04_H02",1,1,"",NA,"C04_a3_H02_1","sexual","C04_H02","C04",20000,3067,20000,3557,-0.0177582133785318,-0.0150579852856305,-0.00270022809290129,"C04_a3_H02_1_G02","C04_a3_H02_1_G02",-0.04430225025945,0.0416020221665487
"YPD","4_1",353,"N06","G03","G3","4","A08","H03","C04_H03",1,1,"",NA,"C04_a3_H02_1","sexual","C04_H03","C04",20000,2967,20000,3397,-0.0160910584822553,-0.0150579852856305,-0.00103307319662479,"C04_a3_H02_1_G03","C04_a3_H02_1_G03",-0.04430225025945,0.0432691770628252
"YPD","4_1",354,"N08","G04","G4","4","A08","H04","C04_H04",1,1,"",NA,"C04_a3_H02_1","sexual","C04_H04","C04",20110,4435,20000,7223,-0.0692163170216965,-0.0150579852856305,-0.054158331736066,"C04_a3_H02_1_G04","C04_a3_H02_1_G04",-0.04430225025945,-0.00985608147661599
"YPD","4_1",370,"P16","H08","H8","4","E08","H08","D04_H08",1,1,"",NA,"D04_a1.1_H06_1","asexual","D04_H08","D04",20000,2720,20000,3829,-0.0408302040967354,-0.0150579852856305,-0.0257722188111049,"D04_a1.1_H06_1_H08","D04_a1.1_H06_1_H08",-0.04430225025945,0.0185300314483451
"YPD","1_2",404,"E11","C06","C6","1","C08","A06","D06_A06",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_A06","D06",20000,4547,20000,5223,-0.0183335515941349,0.00680852124401404,-0.0251420728381489,"D06_a1.1_H11_1_C06","D06_a1.1_H11_1_C06",-0.04430225025945,0.0191601774213011
"YPD","1_2",405,"E13","C07","C7","1","C08","A07","D06_A07",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_A07","D06",20000,4529,20000,5632,-0.0291927246458752,0.00680852124401404,-0.0360012458898892,"D06_a1.1_H11_1_C07","D06_a1.1_H11_1_C07",-0.04430225025945,0.00830100436956076
"YPD","1_2",406,"E15","C08","C8","1","C08","A08","D06_A08",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_A08","D06",20000,5183,20000,5918,-0.0183492298900105,0.00680852124401404,-0.0251577511340245,"D06_a1.1_H11_1_C08","D06_a1.1_H11_1_C08",-0.04430225025945,0.0191444991254255
"YPD","1_2",411,"G01","D01","D1","1","A05","A01","E03_A01",1,2,"",NA,"E03_a3_H03_1","sexual","E03_A01","E03",20000,6871,20000,9033,-0.0453507642292669,0.00680852124401404,-0.0521592854732809,"E03_a3_H03_1_D01","E03_a3_H03_1_D01",-0.04430225025945,-0.00785703521383093
"YPD","1_2",399,"E01","C01","C1","1","C08","A01","D06_A01",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_A01","D06",20176,5464,20000,6591,-0.0280261323806609,0.00680852124401404,-0.0348346536246749,"D06_a1.1_H11_1_C01","D06_a1.1_H11_1_C01",-0.04430225025945,0.00946759663477507
"YPD","1_2",400,"E03","C02","C2","1","C08","A02","D06_A02",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_A02","D06",20000,7117,20000,9613,-0.0515983649330259,0.00680852124401404,-0.0584068861770399,"D06_a1.1_H11_1_C02","D06_a1.1_H11_1_C02",-0.04430225025945,-0.0141046359175899
"YPD","1_2",401,"E05","C03","C3","1","C08","A03","D06_A03",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_A03","D06",20000,3889,20000,4606,-0.0214732191621607,0.00680852124401404,-0.0282817404061747,"D06_a1.1_H11_1_C03","D06_a1.1_H11_1_C03",-0.04430225025945,0.0160205098532753
"YPD","1_2",402,"E07","C04","C4","1","C08","A04","D06_A04",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_A04","D06",20176,4747,20000,6021,-0.0336433170885027,0.00680852124401404,-0.0404518383325167,"D06_a1.1_H11_1_C04","D06_a1.1_H11_1_C04",-0.04430225025945,0.00385041192693327
"YPD","1_2",403,"E09","C05","C5","1","C08","A05","D06_A05",1,2,"",NA,"D06_a1.1_H11_1","asexual","D06_A05","D06",20000,5003,20000,6029,-0.0257409855432394,0.00680852124401404,-0.0325495067872534,"D06_a1.1_H11_1_C05","D06_a1.1_H11_1_C05",-0.04430225025945,0.0117527434721966
"YPD","1_2",417,"G13","D07","D7","1","A05","A07","E03_A07",1,2,"",NA,"E03_a3_H03_1","sexual","E03_A07","E03",20000,6101,20000,7180,-0.0243657134500514,0.00680852124401404,-0.0311742346940654,"E03_a3_H03_1_D07","E03_a3_H03_1_D07",-0.04430225025945,0.0131280155653846
"YPD","1_2",418,"G15","D08","D8","1","A05","A08","E03_A08",1,2,"",NA,"E03_a3_H03_1","sexual","E03_A08","E03",20020,5230,20000,5408,-0.00469459040545641,0.00680852124401404,-0.0115031116494705,"E03_a3_H03_1_D08","E03_a3_H03_1_D08",-0.04430225025945,0.0327991386099796
"YPD","1_2",423,"I01","E01","E1","1","E11","B01","B05_B01",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_B01","B05",20000,7885,20000,10198,-0.0469087309999096,0.00680852124401404,-0.0537172522439236,"B05_a1.1_G01_1_E01","B05_a1.1_G01_1_E01",-0.04430225025945,-0.00941500198447363
"YPD","1_2",424,"I03","E02","E2","1","E11","B02","B05_B02",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_B02","B05",20000,8230,20000,13114,-0.10019579035083,0.00680852124401404,-0.107004311594844,"B05_a1.1_G01_1_E02","B05_a1.1_G01_1_E02",-0.04430225025945,-0.062702061335394
"YPD","1_2",425,"I05","E03","E3","1","E11","B03","B05_B03",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_B03","B05",20000,5047,20000,5575,-0.0135447446195601,0.00680852124401404,-0.0203532658635741,"B05_a1.1_G01_1_E03","B05_a1.1_G01_1_E03",-0.04430225025945,0.0239489843958759
"YPD","1_2",426,"I07","E04","E4","1","E11","B04","B05_B04",1,2,"",NA,"B05_a1.1_G01_1","asexual","B05_B04","B05",20000,7610,20000,9942,-0.0475826393690165,0.00680852124401404,-0.0543911606130305,"B05_a1.1_G01_1_E04","B05_a1.1_G01_1_E04",-0.04430225025945,-0.0100889103535805
